RA_ICRS,DE_ICRS,Plx,e_Plx,PM,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,e_BPmag,e_RPmag,BP-RP,EDR3Name,_x,_y,e_BP-RP
121.49703455076,-61.6813140389,2.4441,0.0304,12.743,-5.155,0.038,11.654,0.034,16.0097,0.002816,0.004908,0.004264,1.82593,Gaia EDR3 5289722339263585280,-1.2070061402976888,0.9486130731027191,0.006501550584283722
122.09778604353,-61.82285506235,2.4266,0.0405,11.782,-5.079,0.053,10.631,0.046,16.4818,0.003046,0.010496,0.004963,2.01889,Gaia EDR3 5289725122402589568,-1.3584418312176278,1.2278018877453918,0.011610227603281514
122.0196436212,-61.76070430214,2.6855,0.1436,12.098,-5.388,0.184,10.832,0.17,18.207,0.00358,0.034285,0.008061,2.67961,Gaia EDR3 5289729138193366144,-1.2948907916343235,1.1933293182778995,0.03521989417928453
122.00511326829,-61.65440314362,2.5275,0.0682,11.868,-5.714,0.094,10.402,0.084,17.4266,0.002911,0.027653,0.006148,2.47992,Gaia EDR3 5289732058771263488,-1.1883960337927937,1.1905398704187997,0.028328189370307448
122.10751156858,-61.59716938019,2.3685,0.1072,11.991,-5.142,0.165,10.833,0.103,9.20055,0.002773,0.002828,0.003793,0.155041,Gaia EDR3 5289732784624068736,-1.1330999753444697,1.2414094240601683,0.004731218976120213
122.45679120648,-61.61940344118,2.3998,0.1008,12.69,-5.54,0.133,11.417,0.12,18.2405,0.00315,0.044007,0.009227,2.79117,Gaia EDR3 5289734640050008832,-1.1623661740499107,1.4064037050394333,0.04496391417570316
122.4016594101,-61.5413761357,2.4831,0.0464,13.17,-6.167,0.068,11.637,0.058,16.9602,0.002883,0.01367,0.005096,2.35002,Gaia EDR3 5289738247822480768,-1.0832365715162866,1.3836889173157907,0.01458897241069432
121.81880391572,-61.59205114527,2.2532,0.0613,11.441,-4.712,0.083,10.425,0.086,9.04896,0.002767,0.002822,0.003798,0.162181,Gaia EDR3 5289743779740249728,-1.1228226182061876,1.104351242409696,0.00473164749320995
121.87952933293,-61.53146052746,2.4394,0.0114,12.725,-5.153,0.017,11.635,0.014,11.3538,0.002762,0.002822,0.003787,0.582316,Gaia EDR3 5289748349585460352,-1.0633037274180166,1.1354319411397404,0.004722822567067283
121.9936732984,-61.45934129595,2.4714,0.0201,12.106,-4.96,0.025,11.043,0.024,15.2262,0.002794,0.003723,0.004066,1.50416,Gaia EDR3 5289749036780140032,-0.9932542183482556,1.19255928543144,0.005512992381638125
122.10523090082,-61.4949036719,2.5452,0.0167,13.012,-5.791,0.022,11.653,0.02,13.9437,0.002765,0.002974,0.003849,1.24629,Gaia EDR3 5289751579400878336,-1.0308639123141734,1.2444039662193507,0.00486410084188229
122.04030983444,-61.47006580506,2.4267,0.0329,12.698,-5.569,0.042,11.412,0.039,16.081,0.003219,0.00806,0.005641,1.84327,Gaia EDR3 5289754843576021760,-1.0048269123995464,1.2144091303830455,0.009837910398046934
122.19751619317,-61.34538946034,2.4744,0.1451,12.664,-5.662,0.184,11.328,0.178,18.6542,0.003445,0.077582,0.008923,3.11786,Gaia EDR3 5289757317477097344,-0.8832447464808415,1.2945808284175684,0.07809344820790025
122.24334976487,-61.28666129336,2.1585,0.1081,11.444,-4.896,0.172,10.344,0.193,17.9325,0.003252,,,,Gaia EDR3 5289758313905438464,-0.8254742958912575,1.3190036830691185,
122.24396595423,-61.28653708759,2.2463,0.0266,11.175,-4.633,0.038,10.169,0.033,15.3751,0.002822,0.004706,0.005526,1.53891,Gaia EDR3 5289758313909474816,-0.825362567620648,1.3193046756022047,0.007258313302689544
122.24911537812,-61.27814526513,2.0803,0.0404,10.974,-4.678,0.059,9.927,0.048,16.6026,0.002907,0.010171,0.00477,2.13143,Gaia EDR3 5289758313909518848,-0.8170809354968138,1.3221290500845873,0.011233972627703879
119.20652497868,-62.63564938272,2.1786,0.0684,11.174,-4.266,0.087,10.327,0.094,15.6521,0.002855,0.009395,0.006131,1.97079,Gaia EDR3 5289759722657097600,-2.1471729538660904,-0.13361941794428425,0.011218519777582068
119.20714596217,-62.63561838098,2.3318,0.0697,12.697,-4.167,0.082,11.994,0.358,16.7882,0.002922,,,,Gaia EDR3 5289759722659536000,-2.147140684542252,-0.13333405908583218,
119.4330200508,-62.57919430669,2.4647,0.0432,12.594,-4.965,0.063,11.574,0.051,16.8164,0.002989,0.010642,0.005119,2.14363,Gaia EDR3 5289761475006196992,-2.090435357268509,-0.029543408253912287,0.011809162756097488
119.26337058537,-62.5114045896,2.4157,0.0446,12.834,-4.444,0.06,12.04,0.051,16.8547,0.002858,0.011001,0.005637,2.13873,Gaia EDR3 5289764361224125824,-2.022824058788852,-0.10793183313270492,0.012361139510579112
119.10957502576,-62.5061394356,2.6934,0.1413,12.854,-4.47,0.201,12.052,0.178,18.9073,0.00327,0.085076,0.011376,2.97982,Gaia EDR3 5289764979696616704,-2.0178962774746694,-0.17896489575491156,0.08583320541608591
119.04900404014,-62.51614248355,2.5149,0.0191,12.487,-5.231,0.027,11.339,0.023,14.8493,0.00286,0.004339,0.004415,1.44705,Gaia EDR3 5289765048418743808,-2.0280778061131777,-0.2068639130326187,0.006190246037113549
119.19546441573,-62.46694636133,2.7702,0.159,12.819,-4.903,0.219,11.844,0.202,18.9922,0.003518,0.073601,0.011801,2.81085,Gaia EDR3 5289765495095356288,-1.9784945995232301,-0.13948807676315506,0.07454106788878195
119.4137001864,-62.33389752196,2.2891,0.0827,13.064,-6.201,0.106,11.499,0.088,14.032,0.003218,,,,Gaia EDR3 5289767934636812672,-1.8451487975296759,-0.038757577715326195,
119.68261495076,-62.43863499321,2.4068,0.0589,11.83,-4.117,0.083,11.091,0.069,17.115,0.002895,0.019074,0.005347,2.50953,Gaia EDR3 5289768656191498112,-1.9499832134939619,0.08582716351141728,0.019809287846866176
119.73540644315,-62.41208351067,2.4939,0.046,13.118,-5.007,0.067,12.125,0.052,16.8677,0.002932,0.009072,0.004772,2.21054,Gaia EDR3 5289768793630395008,-1.9235110105363322,0.11035559439909969,0.010250520377034524
119.62134379348,-62.40046604533,2.5014,0.0979,12.862,-4.731,0.134,11.96,0.103,18.1214,0.003042,0.0414,0.007545,2.76128,Gaia EDR3 5289769377743420288,-1.9117472199050634,0.057544619453319484,0.042081908523734994
119.41426499022,-62.33352632235,2.3768,0.0105,12.613,-4.342,0.013,11.842,0.011,12.3694,0.002794,0.005174,0.009724,0.890306,Gaia EDR3 5289773805858297344,-1.8447772648098897,-0.038495756971266386,0.01101482873221368
119.69929128302,-62.19885695425,2.1878,0.1535,12.759,-4.961,0.179,11.755,0.174,18.9558,0.003515,0.068138,0.010296,2.93207,Gaia EDR3 5289776176676778496,-1.7102290741476254,0.09428976576304295,0.06891149875020859
119.79979463018,-62.14975793142,2.3425,0.0207,12.056,-4.522,0.025,11.176,0.025,15.3595,0.002996,0.00541,0.005149,1.54103,Gaia EDR3 5289776799449214592,-1.6613112583818992,0.1413997625811002,0.007468621090937737
119.00524056246,-62.42272322137,2.3473,0.049,12.475,-4.764,0.071,11.53,0.058,16.7906,0.002921,0.011196,0.004483,2.15373,Gaia EDR3 5289778070759502848,-1.9348061247666397,-0.2277714906249588,0.012060170189512252
118.93440458353,-62.41413432898,2.4899,0.0952,12.838,-4.21,0.139,12.128,0.124,18.1442,0.003144,0.036953,0.007671,2.8682,Gaia EDR3 5289778311278752256,-1.9264819027279456,-0.2606441206903898,0.03774080616521062
118.96899345184,-62.39129449314,2.3791,0.0611,12.463,-4.116,0.076,11.763,0.082,17.2122,0.002913,0.018759,0.005164,2.31997,Gaia EDR3 5289778414357967744,-1.9035091743438588,-0.24480987793618916,0.019456797706714227
119.261610481,-62.31745941851,2.356,0.1366,13.046,-4.927,0.161,12.08,0.152,18.7278,0.003429,0.076123,0.01046,3.00265,Gaia EDR3 5289779926185389056,-1.8288829435998306,-0.1094470900321589,0.07683828947211149
118.96725156298,-62.34675728494,2.5006,0.0172,12.409,-4.414,0.022,11.597,0.023,8.98047,0.002765,0.002827,0.003789,0.104375,Gaia EDR3 5289781678531932672,-1.8589798189081925,-0.24598014740165636,0.00472741472688826
119.02520712735,-62.32537652643,2.2833,0.1673,11.339,-4.687,0.192,10.325,0.199,18.97,0.003429,0.079746,0.010689,2.90911,Gaia EDR3 5289781884690365952,-1.8373936205983872,-0.21923305768653417,0.08045917745664567
119.33635035833,-62.15253499957,2.4763,0.0424,11.946,-4.573,0.051,11.036,0.05,16.6942,0.002879,0.01013,0.00452,2.43206,Gaia EDR3 5289790508984634624,-1.6638538115474801,-0.07512674414090617,0.011092668750125012
119.39587118806,-62.15616042039,2.3889,0.0095,12.581,-4.394,0.012,11.788,0.011,12.0666,0.00276,0.002844,0.003788,0.768659,Gaia EDR3 5289790642124240512,-1.6674235760462717,-0.04731392727229585,0.004736800608005366
119.26782124468,-62.11044379395,2.498,0.0784,12.889,-5.062,0.099,11.853,0.097,17.8679,0.003017,0.03135,0.007147,2.61577,Gaia EDR3 5289791604197469568,-1.6218582196016984,-0.10729057494348686,0.03215434821295559
119.95237458906,-62.26169823318,2.373,0.0112,12.259,-4.736,0.015,11.307,0.012,12.6082,0.002765,0.002852,0.003821,0.842597,Gaia EDR3 5289795525506757632,-1.7736616575486983,0.21190538071668816,0.004768012688741505
120.2136125851,-62.20308194305,2.6384,0.1986,11.543,-3.607,0.238,10.965,0.273,17.4529,0.003894,0.068842,0.01233,2.49868,Gaia EDR3 5289796659375737728,-1.7161369498892998,0.33415399277792124,0.06993747110097705
120.21357089667,-62.2025889025,2.3478,0.076,12.097,-4.409,0.092,11.265,0.104,17.3268,0.002999,0.030218,0.027732,2.30457,Gaia EDR3 5289796659378230144,-1.7156437232968447,0.3341399756306009,0.041014526060897005
120.36534593827,-62.14501918314,2.3206,0.0814,12.419,-4.658,0.092,11.513,0.098,17.5477,0.003038,0.029615,0.006266,2.53213,Gaia EDR3 5289797307916605056,-1.658935282230735,0.40569265864699255,0.0302706290155986
120.17608555295,-62.13688344011,2.4061,0.0619,11.805,-4.217,0.076,11.027,0.091,15.1074,0.002799,0.00331,0.003951,1.49661,Gaia EDR3 5289797827609246720,-1.649755143108206,0.3173422605243893,0.0051542701714209745
120.27865827547,-62.10108513948,2.3222,0.1351,13.107,-5.445,0.154,11.923,0.153,18.5558,0.003179,0.055089,0.008145,2.9113,Gaia EDR3 5289798304348998272,-1.61449379345676,0.3657138259462766,0.055687870726038716
120.26195236194,-62.07344497379,2.7901,0.158,13.168,-4.556,0.184,12.355,0.193,18.9751,0.003443,0.071902,0.011525,2.86815,Gaia EDR3 5289798686602713344,-1.5867630388010237,0.3582208805472764,0.07281979970447597
120.00665740964,-62.14877987223,2.4638,0.068,12.321,-4.143,0.079,11.604,0.081,17.4151,0.002944,0.021405,0.006634,2.4027,Gaia EDR3 5289799476876774912,-1.66093260679821,0.23805750121350697,0.022409461863239822
120.02322018978,-62.11356485499,2.3908,0.0609,12.009,-4.187,0.074,11.255,0.077,17.2561,0.002891,0.015638,0.005172,2.29768,Gaia EDR3 5289799850536745984,-1.6257798125392384,0.24608051485064011,0.01647108460302478
119.84460624303,-62.16893159507,2.4454,0.0106,12.649,-4.403,0.013,11.858,0.012,12.658,0.002779,0.00302,0.003907,0.874837,Gaia EDR3 5289799923553136896,-1.6805886105909582,0.16223442494251283,0.004938122011453341
119.94572722249,-62.08583089854,2.4312,0.0418,11.923,-4.373,0.052,11.093,0.052,16.6581,0.002991,0.010292,0.005349,2.07946,Gaia EDR3 5289800782546600832,-1.5977766967084448,0.2100225758372307,0.011599011380285823
120.0980858025,-62.06712241822,2.41,0.012,12.538,-4.694,0.014,11.627,0.017,12.5538,0.002783,0.003074,0.003913,0.861103,Gaia EDR3 5289801401021895552,-1.579640484880893,0.2815284576605661,0.0049760471259826305
120.13075827505,-62.07764762789,2.224,0.096,11.415,-4.737,0.13,10.386,0.139,16.9737,0.00369,0.01123,0.004537,2.41735,Gaia EDR3 5289801431085171072,-1.5903095044155688,0.2967323538572578,0.012111864802746107
120.19995292255,-61.97068169052,2.5346,0.0187,13.084,-5.449,0.024,11.895,0.024,11.3996,0.002762,0.002834,0.003791,0.660069,Gaia EDR3 5289803119005929344,-1.4836797479237414,0.33029026182301086,0.004733205784666456
120.39061581592,-62.11834626436,2.2958,0.1314,11.949,-4.57,0.139,11.041,0.153,18.4193,0.003236,0.049202,0.007396,3.10714,Gaia EDR3 5289803217791582208,-1.6324234531715116,0.4178660843544167,0.049754774846239636
120.4201094567,-62.09277714501,2.4592,0.05,12.261,-4.894,0.057,11.242,0.068,16.8043,0.002839,0.010177,0.004492,2.11409,Gaia EDR3 5289803325167399424,-1.60704793794566,0.4320214693859094,0.011124270447988938
120.40090308533,-62.04706877076,2.4358,0.0098,12.557,-4.402,0.012,11.761,0.013,12.3435,0.002765,0.002951,0.003812,0.807644,Gaia EDR3 5289804459038767232,-1.5612181205469957,0.42366575447057625,0.00482076186924847
120.39424163387,-61.99422591285,2.5859,0.1506,13.015,-4.834,0.169,12.084,0.19,18.767,0.00331,0.068955,0.010096,2.72912,Gaia EDR3 5289804832699151232,-1.5083368153151833,0.42127040720408354,0.06969018037715213
120.43445472536,-62.01657453317,2.3814,0.1854,12.629,-4.704,0.218,11.72,0.244,18.9696,0.003647,0.071687,0.011828,2.86939,Gaia EDR3 5289804935778360064,-1.5309477496167205,0.43983186416013315,0.07265622859053449
120.46569112936,-61.98040602933,2.5453,0.0486,12.61,-5.968,0.059,11.108,0.065,16.9914,0.002828,0.009969,0.004626,2.203,Gaia EDR3 5289805279375755520,-1.4949960427317033,0.4550260168454095,0.010990033530431107
120.65501946267,-61.97393174747,2.4375,0.0191,12.404,-4.532,0.023,11.547,0.024,15.2152,0.002803,0.00358,0.00394,1.53826,Gaia EDR3 5289805661629623936,-1.4899661447951273,0.544080667133194,0.0053235326616824655
120.72748654223,-61.96506442247,2.4839,0.039,12.668,-5.086,0.046,11.602,0.054,16.5775,0.002904,0.009843,0.004695,2.08677,Gaia EDR3 5289806005227009536,-1.4817208691825852,0.5782964520906906,0.010905396554000225
120.57392750407,-61.94711131632,2.4759,0.0108,12.787,-5.627,0.013,11.482,0.014,13.5671,0.002859,0.004287,0.00436,1.12482,Gaia EDR3 5289806726781358464,-1.462499137305633,0.5064219144640368,0.006114570222018879
120.55360401995,-61.77744282863,2.4454,0.0126,12.554,-4.42,0.016,11.75,0.016,10.8157,0.00276,0.002811,0.003789,0.684571,Gaia EDR3 5289811949461425280,-1.2926949578194804,0.49961138534689026,0.0047178641353900815
119.77198777798,-62.07043509864,2.48,0.0181,12.885,-5.164,0.022,11.805,0.024,14.9554,0.002824,0.003988,0.004214,1.46225,Gaia EDR3 5289813117692497536,-1.5819317686896592,0.12874241904095224,0.005801891071021585
119.81433492368,-62.02255344014,2.3024,0.1417,12.698,-5.309,0.172,11.534,0.173,18.6721,0.003368,0.063255,0.009987,3.00748,Gaia EDR3 5289813358210669056,-1.5341402701593705,0.14881257455714192,0.06403854459620394
119.98135764028,-62.01789867245,2.4204,0.1115,12.205,-5.077,0.146,11.098,0.149,18.228,0.003221,0.034562,0.00702,2.72182,Gaia EDR3 5289814281625892864,-1.5299649467851284,0.2272093771669247,0.035267722410158554
120.0126028392,-61.86791458421,2.4355,0.1215,11.856,-5.014,0.171,10.744,0.158,18.3732,0.00317,0.066102,0.009338,2.93981,Gaia EDR3 5289819263787158528,-1.3800969213404095,0.2430562710083438,0.06675831519743439
120.312700241,-61.77070774182,2.3616,0.1299,12.039,-4.62,0.183,11.117,0.152,18.6579,0.003334,0.046705,0.008932,2.88326,Gaia EDR3 5289824383388272384,-1.2843337618085777,0.385774796747863,0.04755142110389552
120.10939213853,-61.82815016888,2.645,0.1428,12.402,-5.401,0.207,11.164,0.173,18.6003,0.003233,0.066412,0.010007,2.87247,Gaia EDR3 5289825208021937536,-1.3407267194412658,0.28906877531220526,0.06716169885433214
120.12260753845,-61.76894188979,2.4362,0.1025,12.697,-5.451,0.145,11.467,0.126,18.1726,0.003098,0.044361,0.006322,2.88041,Gaia EDR3 5289825689058341376,-1.2815797821008752,0.2958756068992291,0.04480921785748999
120.16123445336,-61.74891973072,2.4116,0.0324,12.917,-3.974,0.045,12.291,0.042,16.2515,0.003261,0.01146,0.006085,2.14476,Gaia EDR3 5289826105673478016,-1.2617382555209913,0.314351510458091,0.012975315988445136
120.37628225436,-61.68900063924,2.4271,0.0277,12.286,-5.319,0.04,11.075,0.035,15.9781,0.002809,0.006326,0.004284,1.79163,Gaia EDR3 5289828029818835200,-1.2030220025188103,0.41694907920305657,0.007640087172277552
120.34360228241,-61.64999442901,2.5721,0.1446,12.614,-4.538,0.223,11.77,0.164,18.8256,0.003334,0.057066,0.01088,2.89287,Gaia EDR3 5289829056312824448,-1.1638148018063237,0.40195595503400355,0.05809391324398796
118.9555692619,-62.15354602376,2.2621,0.0283,11.873,-4.844,0.035,10.84,0.039,15.8999,0.003335,0.010647,0.005799,1.7317,Gaia EDR3 5289832977621108736,-1.6658189472866356,-0.25301070453255364,0.012123819942575855
118.9495221637,-62.13345423727,2.4008,0.015,11.893,-4.115,0.019,11.158,0.019,10.9507,0.002772,0.002852,0.003794,0.504922,Gaia EDR3 5289833218140563328,-1.6457512934643803,-0.25600456875984323,0.0047464028484737785
118.85619669511,-62.15515276547,2.3363,0.03,12.193,-5.087,0.038,11.081,0.04,16.0379,0.002815,0.005715,0.004268,1.83118,Gaia EDR3 5289834695608023808,-1.6678448244565338,-0.29941680690651096,0.0071328149422230204
119.178036982,-62.04591258187,2.6036,0.01,13.19,-4.616,0.013,12.356,0.012,13.3211,0.002838,0.003684,0.00415,1.02596,Gaia EDR3 5289839609050551552,-1.5575035902930883,-0.14961014082872007,0.005549266257803819
119.47047149945,-61.93051721669,2.1016,0.037,10.979,-3.823,0.049,10.292,0.045,16.2665,0.002886,0.006493,0.004987,1.83293,Gaia EDR3 5289842254750415872,-1.441746335137257,-0.012558354719951554,0.008187137350747206
119.06027819601,-61.94330530631,2.4042,0.0105,12.4,-4.777,0.013,11.443,0.012,13.1812,0.002784,0.003106,0.003969,0.984332,Gaia EDR3 5289844213255345920,-1.455216972192068,-0.205504693384079,0.005039860811570097
119.3992382684,-61.90029200784,2.4772,0.1032,12.847,-4.492,0.134,12.036,0.126,18.1553,0.003026,0.048665,0.008076,2.64342,Gaia EDR3 5289845171030785408,-1.4115530294386847,-0.04612547625587274,0.049330558490655665
119.35876092676,-61.86027588358,2.4683,0.0146,12.168,-4.364,0.02,11.358,0.017,12.9416,0.002775,0.003024,0.003842,0.936566,Gaia EDR3 5289845518925415808,-1.3715713643149896,-0.06527738890113663,0.004889329197343946
119.40716585057,-61.89256531581,2.4353,0.0599,11.971,-3.991,0.077,11.286,0.072,17.3008,0.002898,0.016482,0.004954,2.64474,Gaia EDR3 5289845553285226496,-1.403820990022514,-0.042401812001938266,0.0172104166132026
118.57906172971,-62.06989056235,2.4938,0.1316,12.066,-4.49,0.167,11.199,0.167,18.587,0.003239,0.062719,0.010587,2.77444,Gaia EDR3 5289848297765495680,-1.5841314434950529,-0.4300712848312777,0.06360626958091474
118.56519450215,-62.06501325157,2.4534,0.0136,13.6,-5.753,0.018,12.323,0.017,14.1271,0.002813,0.003528,0.004208,1.19778,Gaia EDR3 5289848370783668096,-1.5793463245512753,-0.4366365436204141,0.005491270162721918
119.03180436078,-61.81966826882,2.3348,0.1376,12.261,-5.452,0.187,10.982,0.165,18.1531,0.003208,0.043569,0.006552,2.70087,Gaia EDR3 5289857544830152704,-1.3316749640937011,-0.21978024218973327,0.044058897682534
119.15907026408,-61.75568339571,2.4733,0.0158,12.297,-4.666,0.019,11.377,0.017,14.4597,0.002783,0.003366,0.004006,1.28665,Gaia EDR3 5289859606418009344,-1.2673225021439827,-0.16000626912710633,0.0052323983028817675
119.31883604938,-61.68789372607,2.4372,0.113,12.565,-3.887,0.172,11.948,0.14,18.2139,0.003119,0.057296,0.007792,2.80486,Gaia EDR3 5289860289315948032,-1.1992352818292933,-0.08457948748005334,0.0578234111757513
118.93338762723,-61.84191981361,2.5081,0.0955,12.733,-4.083,0.127,12.06,0.108,17.8334,0.003042,0.029095,0.005956,2.61425,Gaia EDR3 5289860396691983616,-1.3542906356142277,-0.26606788168069384,0.0296983663018692
118.92487955726,-61.72430440054,2.3878,0.0349,12.428,-4.83,0.044,11.451,0.04,16.2511,0.002889,0.007711,0.004964,1.9465,Gaia EDR3 5289862011599570048,-1.2367140646187762,-0.27111416291894924,0.009170649758877502
119.14577191905,-61.62725665432,2.3686,0.0629,11.798,-4.591,0.087,10.868,0.078,17.1708,0.002896,0.018653,0.004899,2.51473,Gaia EDR3 5289864515563819008,-1.1389305159444305,-0.16699076239451188,0.019285606290702917
119.19349932175,-61.58235911263,2.3755,0.0502,11.667,-4.286,0.067,10.851,0.066,16.9104,0.003013,0.010365,0.005512,2.19804,Gaia EDR3 5289864726018908544,-1.0939201498943942,-0.14451782048493586,0.011739479077028929
119.75727661699,-61.8609691747,2.3789,0.0242,11.856,-4.595,0.035,10.93,0.031,15.4334,0.002819,0.004229,0.004171,1.57068,Gaia EDR3 5289865481933559936,-1.3724391939702703,0.12268673435068642,0.005939838549994436
119.88657119788,-61.73037978603,2.305,0.0714,12.016,-4.704,0.103,11.057,0.088,17.6538,0.002942,0.021965,0.005517,2.52766,Gaia EDR3 5289868677389165952,-1.242154061642563,0.1844478171522849,0.022647262836819816
119.58767207189,-61.79798370246,2.7811,0.114,13.654,-5.919,0.153,12.305,0.139,14.2911,0.003133,0.004873,0.004779,1.33785,Gaia EDR3 5289869364583922816,-1.3092397970283647,0.04277909912680356,0.006825318307595625
119.61480598477,-61.76032565498,2.3874,0.0442,12.444,-4.927,0.061,11.428,0.055,16.6304,0.002823,0.007759,0.004466,2.18172,Gaia EDR3 5289870051778619776,-1.2716021650282665,0.05567105630598947,0.008952498924881255
