  NGC 2516      7 58 49.99 -60 49.44 2000.0 3
--ID--  del_RA  del_DC    V     V-I    B-V    U-B   e(V) e(V-I)e(B-V)e(U-B)  --nobs-  BDA  Pmu FRH X HTR Ha  sp rlc Sp       name
   723  -3.347  -9.805 16.991  1.398  1.221  0.000  0.013 0.022 0.019 0.000  2 2 1 0     
   724  -3.316   9.091 14.640  1.151  0.949  0.529  0.012 0.003 0.003 0.016  4 4 4 2            66 +                         JTP099
   725  -3.258  -5.491 16.176  1.092  0.731  0.047  0.003 0.071 0.018 0.052  2 2 1 1                
   726  -3.240 -11.196 16.015  1.069  0.958  0.689  0.009 0.012 0.018 0.039  2 2 2 1     
   727  -3.236  12.053 12.347  0.675  0.567  0.042  0.003 0.002 0.001 0.007  4 4 4 4 1921       63 +                         JTP101
   728  -3.233   2.611 14.835  1.141  1.036  0.769  0.018 0.003 0.006 0.021  6 6 6 3           166 H
   729  -3.230  -5.506 14.239  1.176  0.953  0.509  0.003 0.010 0.023 0.027  2 2 2 1  148       65 +                         E016 JTP100
   730  -3.224  10.187 16.681  0.876  0.746  0.197  0.025 0.008 0.002 0.040  4 4 4 2     
   731  -3.173 -14.296 13.160  0.838  0.702  0.163  0.009 0.014 0.013 0.009  2 2 2 2 1620
   732  -3.162  16.020 16.012  0.316  0.258  0.184  0.031 0.010 0.013 0.001  4 4 4 2     
   733  -3.151  -3.074  9.394  0.108  0.076  0.024  0.009 0.013 0.011 0.014  1 1 1 1   36 0.99              2.1 0.0 A1V      E022
   734  -3.120  -5.817 16.737  0.949  0.816  0.331  0.013 0.017 0.018 0.036  2 2 1 1     
   735  -3.100  -5.129 13.963  1.031  0.945  0.622  0.001 0.001 0.006 0.012  2 2 2 1  147                                    E015
   736  -3.005  -2.663 16.291  1.185  1.099  1.000  0.034 0.006 0.003 0.086  4 4 3 2     
   737  -2.998  14.171 15.916  0.890  0.786  0.331  0.025 0.005 0.005 0.011  4 4 4 2     
   738  -2.983 -11.746 16.798  0.895  0.740  0.263  0.012 0.017 0.015 0.040  2 2 1 1     
   739  -2.982 -11.461 14.982  0.851  0.641  0.072  0.007 0.007 0.007 0.009  2 2 2 1           169 R                         JTP169=Mic52
   740  -2.956   4.676  9.811  1.327  1.351  1.458  0.020 0.020 0.005 0.006  2 2 2 2   49 0.00                               E089 D45
   741  -2.939  -3.850 16.296  1.015  0.886  0.435  0.010 0.013 0.013 0.031  2 2 2 1     
   742  -2.924 -15.445 15.528  0.854  0.606  0.083  0.003 0.006 0.003 0.012  2 2 2 1     
   743  -2.919   5.202 14.903  1.122  1.038  0.781  0.018 0.009 0.001 0.014  4 4 4 2           167 H
   744  -2.901   2.129 16.370  1.031  0.897  0.352  0.018 0.009 0.003 0.020  6 6 5 3     
   745  -2.896   1.234 16.588  1.066  0.000  0.000  0.047 0.068 0.000 0.000  3 2 0 0     
   746  -2.889  20.340 15.967  0.780  0.605  0.066  0.030 0.038 0.032 0.019  2 2 2 1     
   747  -2.868  -2.478 16.983  1.037  0.881  0.406  0.015 0.011 0.003 0.011  4 4 3 2     
   748  -2.827   4.264 15.859  1.444  1.246  1.080  0.037 0.037 0.037 0.056  6 6 5 3           168 H
   749  -2.813 -10.318 15.617  0.908  0.762  0.194  0.002 0.012 0.005 0.016  2 2 2 1     
   750  -2.809  21.184 16.764  0.864  0.723  0.110  0.008 0.045 0.036 0.050  2 2 2 1     
   751  -2.807 -10.470 16.181  0.975  0.820  0.330  0.013 0.014 0.015 0.028  2 2 1 1     
   752  -2.791  -9.152 14.246  0.772  0.635  0.139  0.005 0.008 0.008 0.009  2 2 2 1 1663
   753  -2.768   1.317  8.529  0.103  0.009 -0.128  0.027 0.015 0.001 0.012  2 2 2 2  132 0.99              1.9 0.0 B9V      -60 990 E099 D47   
   754  -2.764  19.761 15.616  1.116  0.999  0.711  0.006 0.014 0.006 0.023  2 2 2 1     
   755  -2.690  13.452 16.531  1.096  0.950  0.595  0.020 0.015 0.005 0.042  4 4 2 2     
   756  -2.687   0.764 16.565  1.282  1.234  1.160  0.021 0.002 0.006 0.037  4 4 2 2     
   757  -2.683  -7.931 14.369  1.048  0.970  0.737  0.006 0.006 0.006 0.010  2 2 2 1     
   758  -2.594  15.179 13.932  1.211  1.114  0.896  0.019 0.001 0.003 0.007  4 4 4 2 1938
   759  -2.570 -13.862 16.786  1.591  1.386  0.000  0.003 0.005 0.015 0.000  2 2 1 0     
   760  -2.513 -14.452 15.784  1.020  0.907  0.501  0.001 0.002 0.011 0.028  2 2 2 1     
   761  -2.509   0.716 15.245  0.792  0.632  0.132  0.016 0.001 0.009 0.023  4 4 4 2     
   762  -2.494   9.698 16.716  1.048  0.973  0.680  0.006 0.014 0.006 0.006  4 4 3 2     
   763  -2.489   7.577  9.738  0.143  0.098  0.083  0.031 0.014 0.012 0.013  2 2 2 2   77 0.99              2.0 0.0 A0V      -60 991 E070 D48   
   764  -2.457   0.427 16.215  1.816  1.410  1.292  0.006 0.008 0.005 0.041  4 4 3 2            59 +                         JTP102
   765  -2.433 -11.576 13.703  0.749  0.596  0.051  0.001 0.003 0.003 0.009  2 2 2 2 1618
   766  -2.427   7.064 16.914  1.062  0.978  0.616  0.012 0.008 0.006 0.072  4 4 4 2     
   767  -2.370   2.936 11.692  0.625  0.482  0.055  0.009 0.007 0.001 0.004  4 4 4 4   79       57 X
   768  -2.369  -7.879 10.348  0.234  0.180  0.144  0.013 0.018 0.016 0.011  1 1 1 1   34 0.99              2.3 0.0 A3V      -60 994
   769  -2.362   3.408 14.021  1.120  1.014  0.742  0.003 0.011 0.001 0.010  6 6 6 3            56 X
   770  -2.359   5.683  8.757  0.020  0.000 -0.228  0.006 0.016 0.006 0.006  2 2 2 2   48 0.00              1.850.5 B8.5IV-V -60 993 E073 D49
   771  -2.353   6.015 15.850  0.882  0.739  0.194  0.011 0.002 0.003 0.013  4 4 4 2     
   772  -2.341  11.648 10.573  0.405  0.322  0.114  0.022 0.003 0.003 0.006  2 2 2 2   60 0.99  55 +        2.8 0.0 A8V      -60 992 V419 Car JTP104
   773  -2.340   1.996 12.901  0.893  0.815  0.432  0.008 0.012 0.001 0.003  6 6 6 6  190       54 X                         E097
   774  -2.319  21.443 16.652  0.904  0.717  0.206  0.039 0.042 0.040 0.027  2 2 2 1     
   775  -2.297 -14.467 15.306  1.153  1.043  0.744  0.009 0.011 0.011 0.024  2 2 2 1     
   776  -2.295  10.522 16.882  1.158  1.019  0.796  0.015 0.003 0.003 0.009  4 4 2 2     
   777  -2.295  22.190 15.417  0.852  0.812  0.134  0.025 0.028 0.401 0.401  2 2 1 1     
   778  -2.268  12.455 13.020  0.954  0.877  0.411  0.003 0.001 0.002 0.014  4 4 4 4 1923
   779  -2.246  -3.730 14.792  1.136  0.987  0.636  0.003 0.006 0.003 0.017  2 2 2 1  146       53 +                         E013 JTP105
   780  -2.243 -11.115 16.736  0.906  0.774  0.260  0.014 0.015 0.018 0.030  2 2 1 1     
   781  -2.229  -2.559 16.920  0.903  0.680  0.106  0.007 0.005 0.002 0.004  4 4 3 2     
   782  -2.194   2.205 14.667  0.805  0.675  0.155  0.014 0.013 0.005 0.009  6 6 6 3  191                                    E098
   783  -2.185  15.221 13.487  0.858  0.746  0.241  0.002 0.003 0.000 0.005  4 4 4 4 1937
   784  -2.183   0.376 16.642  1.112  0.954  0.490  0.014 0.018 0.006 0.002  4 4 3 2     
   785  -2.180  -6.458 16.398  1.179  0.991  0.663  0.002 0.014 0.008 0.046  2 2 1 1     
   786  -2.179  -4.415 10.471  0.249  0.225  0.172  0.014 0.020 0.015 0.005  1 1 1 1   35 0.99              2.1 0.0 A1Vm     -60 996 E014       
   787  -2.176   3.416 14.586  1.127  0.949  0.500  0.021 0.016 0.003 0.012  6 6 6 3            51 +                         JTP107
   788  -2.174  -9.007 16.269  1.573  1.324  1.263  0.001 0.005 0.010 0.087  2 2 1 1     
   789  -2.155 -14.790 16.779  0.823  0.599  0.045  0.008 0.009 0.011 0.034  2 2 1 1     
   790  -2.124   1.754 16.848  1.183  1.039  0.631  0.005 0.019 0.010 0.022  6 6 4 3     
   791  -2.115   8.599 16.122  1.224  1.196  1.131  0.001 0.010 0.001 0.011  4 4 4 2     
   792  -2.108 -10.327 16.744  1.740  1.397  0.000  0.007 0.007 0.015 0.000  2 2 1 0                  82 0.8
   793  -2.042   3.308 15.819  0.952  0.781  0.205  0.007 0.009 0.005 0.006  6 6 6 3                
   794  -2.033   4.975 12.841  0.831  0.682  0.122  0.011 0.001 0.000 0.008  4 4 4 4   78       46 +                         E090 JTP108
   795  -2.032   0.012 10.552  0.406  0.282  0.159  0.024 0.010 0.008 0.005  2 2 2 2   54 0.99  48 X        2.3 0.0 A3V      -60 997 E049 D51 V420 Car
   796  -1.990  -4.879 15.899  0.901  0.764  0.251  0.004 0.014 0.005 0.020  2 2 2 1     
   797  -1.940  10.100 16.059  0.958  0.818  0.350  0.001 0.008 0.003 0.001  4 4 4 2     
   798  -1.938 -12.707 16.652  0.902  0.728  0.241  0.013 0.017 0.015 0.033  2 2 1 1     
   799  -1.907   6.434 15.984  0.934  0.775  0.224  0.011 0.001 0.000 0.017  4 4 4 2     
   800  -1.889   4.834 16.749  0.912  0.752  0.253  0.003 0.016 0.009 0.029  4 4 4 2     
   801  -1.880   7.350 10.312  0.516  0.419  0.108  0.004 0.000 0.001 0.010  2 2 2 1   52 0.99  44 X        2.7 2.0 A7III    -60 998 E069
   802  -1.850  12.490 16.207  1.044  0.950  0.582  0.000 0.004 0.001 0.031  4 4 4 1     
   803  -1.841  15.331  9.665  0.128  0.090  0.092  0.024 0.015 0.006 0.012  2 2 2 1   16 0.97 215 H        2.1 0.0 A1V      -60 995 D50
   804  -1.833 -13.759 13.108  0.820  0.699  0.161  0.004 0.004 0.005 0.001  2 2 2 2 1622
   805  -1.770  -7.272 16.372  0.938  0.733  0.154  0.002 0.007 0.002 0.021  2 2 2 1     
   806  -1.756   0.777 15.620  2.449  1.441  1.083  0.010 0.011 0.010 0.043  4 4 3 2     
   807  -1.742   2.561 13.334  0.844  0.723  0.182  0.020 0.001 0.003 0.003  4 4 4 4  186       43 +                         E092 JTP109
   808  -1.734   8.759 14.183  1.120  1.033  0.879  0.008 0.008 0.010 0.015  2 2 2 1     
   809  -1.690   6.063 16.424  0.992  0.803  0.211  0.007 0.012 0.013 0.029  2 2 2 1     
   810  -1.688   6.654 16.418  0.936  0.791  0.214  0.001 0.008 0.009 0.029  2 2 2 1     
   811  -1.649  -0.857 12.586  0.655  0.567  0.075  0.105 0.121 0.041 0.060  3 3 3 3   72B0.98                               E050
   812  -1.641  -0.874 12.383  0.745  0.613  0.110  0.113 0.157 0.025 0.078  3 3 3 3   72A0.98  40 +                         E050 JTP111
   813  -1.595  -3.899 16.647  0.932  0.742  0.110  0.004 0.010 0.010 0.029  2 2 1 1     
   814  -1.593   4.253 15.332  0.930  0.788  0.310  0.026 0.008 0.006 0.002  4 4 4 2  189                                    E096
   815  -1.583 -15.127 13.401  0.852  0.733  0.198  0.005 0.008 0.006 0.009  2 2 2 2 1621
   816  -1.580   2.962 15.188  1.206  1.085  0.882  0.002 0.001 0.002 0.016  4 4 4 2            38 X
   817  -1.570  -3.701 16.753  0.923  0.756  0.178  0.001 0.004 0.011 0.039  2 2 1 1     
   818  -1.561  13.804 15.355  1.267  1.144  1.041  0.002 0.009 0.019 0.030  2 2 2 1     
   819  -1.560   6.910 14.733  0.986  0.899  0.497  0.001 0.003 0.004 0.011  2 2 2 1     
   820  -1.543   1.354 16.656  0.928  0.724  0.095  0.023 0.016 0.006 0.048  4 4 3 2     
   821  -1.542   3.392 13.492  0.377  0.317  0.226  0.017 0.001 0.001 0.001  4 4 4 4  187                                    E094
   822  -1.542  14.421 15.481  0.885  0.748  0.279  0.003 0.003 0.010 0.013  2 2 2 1     
   823  -1.534  -1.748 14.445  0.613  0.470  0.166  0.009 0.006 0.001 0.003  4 4 4 2  168                                    E051
   824  -1.534   3.271 15.038  1.176  1.067  0.855  0.014 0.000 0.004 0.012  4 4 4 2            37 X
   825  -1.525 -12.747 14.880  1.037  0.968  0.802  0.002 0.005 0.006 0.019  2 2 2 1     
   826  -1.508  -3.077 15.797  1.040  0.905  0.445  0.015 0.020 0.015 0.019  2 2 2 1     
   827  -1.503  15.787 10.879  0.341  0.262  0.119  0.011 0.012 0.014 0.010  1 1 1 1  109 0.99                               -60 999
   828  -1.502  10.099  9.607  0.091  0.073  0.055  0.016 0.023 0.023 0.016  1 1 1 1   18 0.99              2.0 0.0 A0V      -60 1000 EG D52    
   829  -1.481  17.369 13.973  0.748  0.577  0.034  0.001 0.005 0.004 0.008  2 2 2 2 1932
   830  -1.436 -11.372  9.411  0.190  0.155  0.145  0.012 0.015 0.016 0.015  1 1 1 1   33 0.99              2.1 0.0 A1V      -60 1001
   831  -1.368   2.548 16.933  1.045  0.927  0.551  0.001 0.007 0.000 0.000  4 4 2 2     
   832  -1.361   6.128 15.866  0.916  0.780  0.239  0.006 0.009 0.007 0.020  2 2 2 1     
   833  -1.357  12.197 16.618  1.004  0.899  0.593  0.001 0.004 0.009 0.048  2 2 1 1     
   834  -1.343   1.048 16.884  1.783  1.437  1.394  0.017 0.004 0.004 0.148  4 4 2 1           169 H
   835  -1.338   4.074 14.338  1.010  0.904  0.512  0.059 0.002 0.006 0.004  4 4 4 2  188      170 H                         E095
   836  -1.284  -7.263 15.590  0.765  0.565  0.047  0.008 0.011 0.008 0.014  2 2 2 1     
   837  -1.283  11.842 15.245  0.964  0.897  0.592  0.005 0.007 0.012 0.019  2 2 2 1     
   838  -1.221   7.723 12.278  0.681  0.571  0.019  0.002 0.008 0.002 0.002  2 2 2 2   76       35 +                         JTP113
   839  -1.198  15.910 13.863  0.544  0.415  0.066  0.000 0.001 0.000 0.007  2 2 2 2 1934
   840  -1.193  12.140 15.964  0.800  0.635  0.108  0.006 0.009 0.007 0.016  2 2 2 1     
   841  -1.139   2.134 16.087  1.053  0.925  0.503  0.003 0.006 0.001 0.033  4 4 4 2     
   842  -1.130   7.551 13.676  0.877  0.790  0.240  0.004 0.011 0.006 0.009  2 2 2 2 1912      171 H
   843  -1.078 -12.406 16.140  0.862  0.718  0.165  0.003 0.005 0.004 0.025  2 2 2 1     
   844  -1.071  -7.977 15.599  0.876  0.741  0.247  0.004 0.010 0.009 0.016  2 2 2 1     
   845  -1.065 -10.560 16.423  1.469  1.243  0.742  0.001 0.007 0.012 0.052  2 2 1 1     
   846  -1.062  12.633 15.631  1.029  0.947  0.686  0.009 0.009 0.014 0.027  2 2 2 1     
   847  -1.058  -8.723 15.040  1.285  1.227  1.072  0.001 0.010 0.003 0.027  2 2 2 1     
   848  -1.052 -11.586 16.267  1.041  0.889  0.475  0.008 0.008 0.010 0.035  2 2 1 1     
   849  -1.019  -2.765 16.565  0.979  0.874  0.526  0.043 0.005 0.018 0.008  4 4 3 2     
   850  -1.011  15.942 16.643  0.895  0.750  0.227  0.004 0.014 0.005 0.028  2 2 2 1     
   851  -0.918  -4.668 16.914  0.937  0.803  0.391  0.005 0.019 0.012 0.060  2 2 1 1     
   852  -0.914   9.109 13.722  0.878  0.788  0.267  0.002 0.011 0.002 0.009  2 2 2 2 1914
   853  -0.903   6.802 14.241  0.827  0.709  0.194  0.002 0.011 0.004 0.009  2 2 2 1  253                                    AR205
   854  -0.849 -11.647 14.954  1.162  1.025  0.540  0.002 0.002 0.004 0.015  2 2 2 1     
   855  -0.816  -5.993 13.820  0.960  0.802  0.285  0.002 0.008 0.004 0.005  2 2 2 2 1664       31 +                         JTP114
   856  -0.790  -2.271 13.710  0.985  0.834  0.333  0.025 0.007 0.005 0.003  4 4 4 3  145                                    E012
   857  -0.771  16.493 12.665  0.885  0.748  0.251  0.012 0.012 0.014 0.010  2 2 2 2 1933      857 +                         JTP116
   858  -0.743   2.836 10.580  0.211  0.127  0.094  0.034 0.004 0.003 0.003  2 2 2 2   53 0.00                               -60 1004 E093 D54
   859  -0.741   7.150 13.997  0.845  0.672 -0.141  0.004 0.014 0.018 0.043  2 2 2 2     
   860  -0.739  17.357 10.901  0.670  0.492 -0.046  0.007 0.014 0.015 0.013  1 1 1 1 1931 0.00
   861  -0.738  -0.964 16.657  0.843  0.623  0.062  0.016 0.001 0.011 0.002  4 4 3 2     
   862  -0.733  -3.055 16.361  0.848  0.724  0.224  0.004 0.020 0.008 0.024  2 2 1 1     
   863  -0.707  -6.583 14.508  1.051  0.956  0.635  0.002 0.002 0.003 0.012  2 2 2 1     
   864  -0.683  11.658 16.599  1.038  0.900  0.437  0.008 0.014 0.013 0.038  2 2 2 1     
   865  -0.642  -9.555 15.334  1.143  0.964  0.528  0.006 0.014 0.009 0.020  2 2 2 1     
   866  -0.571  -2.883 16.115  0.926  0.821  0.339  0.009 0.010 0.012 0.031  2 2 2 1     
   867  -0.446  -2.324 15.543  1.208  1.142  0.873  0.024 0.002 0.007 0.006  4 4 4 2     
   868  -0.382  -5.990 14.902  0.749  0.588  0.067  0.000 0.007 0.003 0.009  2 2 2 1                
   869  -0.347  -1.493 16.110  0.752  0.606  0.077  0.024 0.003 0.002 0.017  4 4 4 2     
   870  -0.337 -12.696 14.693  0.721  0.521  0.111  0.004 0.006 0.005 0.007  2 2 2 1           117 R                         JTP117
   871  -0.334  16.716 15.784  0.792  0.551  0.022  0.002 0.003 0.004 0.012  2 2 2 1     
   872  -0.308  -5.972 14.858  1.143  1.017  0.788  0.003 0.012 0.003 0.019  2 2 2 1                
   873  -0.290  -2.192 11.342  0.553  0.403  0.092  0.027 0.001 0.003 0.002  2 2 2 3   56 0.99 172 H                         E011
   874  -0.235  -4.805 14.390  1.061  0.908  0.452  0.004 0.005 0.005 0.010  2 2 2 1  144       28 +                         E010 JTP119
   875  -0.199 -10.008 15.159  1.124  1.008  0.794  0.006 0.011 0.007 0.021  2 2 2 1     
   876  -0.160  -5.979 11.928  0.635  0.526  0.055  0.002 0.003 0.008 0.008  2 2 2 2   70
   877  -0.130 -14.641 15.134  1.242  1.146  0.931  0.002 0.002 0.002 0.030  2 2 2 1     
   878  -0.073  -9.909 16.155  0.922  0.730  0.107  0.005 0.008 0.006 0.019  2 2 2 1     
   879  -0.073   6.927 16.410  0.969  0.748  0.103  0.004 0.024 0.006 0.021  2 2 2 1     
   880  -0.067   0.357 16.964  0.854  0.678  0.000  0.033 0.070 0.003 0.000  3 3 2 0     
   881  -0.050  13.317 14.951  0.824  0.571  0.009  0.001 0.042 0.004 0.008  2 2 2 1     
   882  -0.015  10.791  9.559  0.150  0.096  0.010  0.011 0.022 0.018 0.015  1 1 1 1  206 0.99 217 +        2.0 0.0 A0V      HD66167B EEA D55 S6022 JTP122
   883   0.000  -0.547 15.180  0.929  0.768  0.143  0.004 0.009 0.002 0.025  4 4 4 2     
   884   0.005  17.273 14.852  0.870  0.697  0.239  0.003 0.004 0.008 0.012  2 2 2 1     
   885   0.101  17.419 16.538  0.906  0.730  0.233  0.004 0.009 0.006 0.031  2 2 2 1     
   886   0.111  10.856  9.528  0.125  0.079  0.010  0.016 0.026 0.021 0.015  1 1 1 1  133 0.99              2.0 0.0 A0V      HD66167A EEB D55 S6022
   887   0.114  -5.680 11.199  0.480  0.413  0.098  0.018 0.019 0.019 0.005  2 2 1 1   69 0.99
   888   0.172   9.398 10.838  0.337  0.277  0.108  0.008 0.010 0.014 0.011  1 1 1 1   51 0.99              2.8 0.0 A8V      -60 1007 EF V421 Car
   889   0.203 -14.433 15.814  1.193  1.078  0.802  0.003 0.005 0.022 0.041  2 2 2 1     
   890   0.211  13.261 14.971  0.850  0.620  0.094  0.001 0.016 0.003 0.012  2 2 2 1     
   891   0.225  14.107 14.816  1.155  0.950  0.553  0.007 0.007 0.009 0.012  2 2 2 1           218 +                         JTP123
   892   0.277  15.482 16.014  1.218  1.168  1.067  0.001 0.004 0.005 0.036  2 2 2 1     
   893   0.283  -4.197 12.149  0.777  0.660  0.139  0.010 0.010 0.012 0.010  2 2 2 2   71       24 +                         E009 JTP124
   894   0.284   0.350 16.990  1.783  1.482  0.000  0.014 0.078 0.032 0.000  4 4 1 0     
   895   0.295  10.785 16.737  0.879  0.704  0.091  0.040 0.049 0.046 0.041  2 2 1 1     
   896   0.349   1.416 15.321  1.163  1.029  0.679  0.007 0.001 0.000 0.032  4 4 4 2     
   897   0.365  13.271  9.794  0.247  0.179  0.074  0.009 0.022 0.013 0.011  1 1 1 1   17 0.99 219 +        2.1 0.0 A1V      -60 1008 ED D58 JTP126
   898   0.381  -3.281 16.387  0.820  0.690  0.131  0.011 0.016 0.012 0.025  2 2 2 1     
   899   0.393 -14.341 16.646  0.743  0.533  0.012  0.002 0.022 0.007 0.032  2 2 1 1     
   900   0.430 -12.120 14.814  0.548  0.409  0.173  0.004 0.007 0.006 0.008  2 2 2 1 1661
   901   0.439   7.305 15.993  0.931  0.702  0.137  0.006 0.007 0.006 0.046  2 2 2 1     
   902   0.440  -4.971 16.899  2.080  1.492  0.000  0.006 0.010 0.020 0.000  2 2 1 0            23 +  15 2.3                 JTP125
   903   0.451  -3.681 16.682  1.124  1.009  0.756  0.007 0.018 0.011 0.085  2 2 1 1     
   904   0.464  -5.181 16.919  0.946  0.818  0.332  0.007 0.016 0.012 0.048  2 2 1 1     
   905   0.542   5.765 16.332  0.836  0.619  0.043  0.025 0.029 0.026 0.021  2 2 2 1     
   906   0.547 -14.478 16.718  1.136  0.981  0.602  0.002 0.005 0.009 0.066  2 2 1 1     
   907   0.585  14.790 16.785  0.920  0.837  0.420  0.011 0.016 0.016 0.041  2 2 1 1     
   908   0.648  15.190 15.349  0.899  0.689  0.070  0.007 0.008 0.008 0.011  2 2 2 1     
   909   0.731  -2.724 15.895  0.971  0.844  0.386  0.024 0.000 0.005 0.011  4 4 4 2                
   910   0.763  -0.463 15.356  0.758  0.581  0.049  0.027 0.008 0.006 0.017  4 4 4 2     
   911   0.804  -9.821 16.064  1.135  1.023  0.739  0.000 0.004 0.011 0.040  2 2 2 1     
   912   0.811  -4.726 13.943  1.284  1.181  1.007  0.001 0.007 0.002 0.015  2 2 2 1  143                                    E008
   913   0.824 -13.625 16.030  0.861  0.662  0.102  0.006 0.008 0.020 0.027  2 2 2 1     
   914   0.880  13.236 14.975  1.200  1.026  0.698  0.008 0.009 0.008 0.014  2 2 2 1           220 +                         JTP130
   915   0.910  14.985 16.934  1.027  0.971  0.748  0.004 0.012 0.011 0.060  2 2 1 1     
   916   0.920   6.429 14.894  1.165  0.992  0.558  0.001 0.003 0.002 0.014  2 2 2 1            20 +                         JTP131
   917   0.995  13.746 15.772  0.755  0.601  0.018  0.002 0.014 0.004 0.013  2 2 2 1     
   918   0.999  -7.118 16.685  1.728  1.435  0.000  0.010 0.017 0.016 0.000  2 2 1 0     
   919   1.023   9.448 16.891  1.257  1.151  1.063  0.002 0.037 0.014 0.102  2 2 1 1     
   920   1.034  14.883 15.555  0.787  0.630  0.046  0.001 0.006 0.004 0.011  2 2 2 1     
   921   1.068 -15.694 16.609  1.211  1.057  0.796  0.003 0.032 0.011 0.075  2 2 1 1     
   922   1.078 -14.520 13.735  0.722  0.570  0.149  0.004 0.006 0.007 0.008  2 2 2 2 1660
   923   1.186  -0.400 16.733  0.935  0.758  0.222  0.023 0.008 0.001 0.048  4 4 3 2     
   924   1.203   6.304 15.204  0.943  0.820  0.322  0.002 0.021 0.007 0.015  2 2 2 1     
   925   1.208  -1.308 16.268  0.837  0.660  0.117  0.005 0.003 0.000 0.011  4 4 4 2     
   926   1.242  -4.651 13.590  0.797  0.687  0.148  0.000 0.000 0.002 0.004  2 2 2 2  142                                    E007
   927   1.243   8.812 16.539  1.649  1.405  1.132  0.005 0.013 0.011 0.099  2 2 1 1     
   928   1.253   2.728 15.000  1.247  1.135  0.840  0.101 0.008 0.000 0.004  4 4 4 2     
   929   1.277 -13.857 16.280  1.068  0.900  0.430  0.004 0.015 0.007 0.032  2 2 2 1     
   930   1.289 -13.002 15.506  0.845  0.661  0.099  0.002 0.002 0.003 0.014  2 2 2 1     
   931   1.294   6.733 13.635  1.138  1.039  0.702  0.006 0.008 0.009 0.011  2 2 2 1 1814
   932   1.308  -6.387 13.016  0.865  0.715  0.161  0.001 0.004 0.004 0.004  2 2 2 2 1611
   933   1.312  13.166 16.610  0.979  0.810  0.271  0.016 0.016 0.017 0.032  2 2 2 1     
   934   1.423   7.710 14.988  0.817  0.645  0.134  0.000 0.003 0.003 0.012  2 2 2 1     
   935   1.549   2.605 16.547  0.975  0.825  0.316  0.078 0.003 0.006 0.003  4 4 3 2     
   936   1.553   1.612 10.877  0.347  0.266  0.150  0.049 0.005 0.011 0.008  2 2 2 2   21 0.99              2.8 0.0 A8V      -60 1010
   937   1.573   1.769 16.552  0.971  0.739  0.186  0.035 0.004 0.021 0.036  4 3 3 2     
   938   1.575   8.055 14.749  0.851  0.714  0.185  0.001 0.008 0.013 0.018  2 2 2 1     
   939   1.588  17.401 15.874  1.072  0.768 -0.003  0.000 0.000 0.002 0.021  2 2 2 1     
   940   1.606   0.346 14.217  1.339  1.262  1.134  0.001 0.005 0.003 0.001  4 4 4 2     
   941   1.656  -8.522 16.995  0.911  0.648  0.072  0.013 0.032 0.016 0.038  2 2 1 1     
   942   1.662  12.332 16.611  1.081  0.988  0.584  0.003 0.007 0.009 0.048  2 2 1 1     
   943   1.679 -16.069 16.593  0.953  0.741  0.105  0.002 0.019 0.010 0.033  2 2 1 1     
   944   1.700  13.882 15.351  0.837  0.673  0.089  0.005 0.005 0.012 0.018  2 2 2 1     
   945   1.729  -3.829 15.708  0.912  0.729  0.102  0.003 0.014 0.007 0.015  2 2 2 1     
   946   1.757 -11.805 15.319  1.275  1.182  1.032  0.003 0.003 0.003 0.037  2 2 2 1     
   947   1.775  15.781 13.493  0.817  0.741  0.256  0.012 0.015 0.013 0.005  2 2 2 2 1930
   948   1.800  12.308 15.484  1.296  1.162  0.988  0.002 0.002 0.002 0.030  2 2 2 1     
   949   1.824  -7.176 11.503  0.562  0.446  0.088  0.008 0.008 0.010 0.007  2 2 2 2   68
   950   1.829  -3.758 15.957  0.912  0.740  0.147  0.010 0.021 0.010 0.022  2 2 2 1     
   951   1.830  -5.111 16.694  0.846  0.646  0.034  0.007 0.016 0.011 0.025  2 2 1 1     
   952   1.845  16.637 16.825  0.897  0.672  0.079  0.013 0.015 0.014 0.032  2 2 2 1     
   953   1.862  -0.634 10.411  0.759  0.644  0.166  0.020 0.009 0.010 0.011  2 2 2 2   27 0.00                               -60 1011 E054 D58  
   954   1.896  -3.948 16.507  1.011  0.878  0.454  0.005 0.024 0.009 0.044  2 2 1 1     
   955   1.981  16.793 16.605  1.592  1.330  1.820  0.002 0.004 0.012 0.153  2 2 1 1     
   956   1.994 -15.771 15.926  0.803  0.595  0.064  0.015 0.024 0.018 0.019  2 2 2 1     
   957   1.999  -3.151 16.894  0.777  0.607  0.055  0.001 0.005 0.011 0.037  2 2 1 1                
   958   2.023  -1.922 16.941  1.022  0.848  0.306  0.009 0.002 0.006 0.037  4 4 2 2     
   959   2.026 -13.854 15.503  1.342  1.208  1.121  0.007 0.008 0.008 0.038  2 2 2 1     
   960   2.036 -11.252 15.678  0.899  0.737  0.171  0.003 0.005 0.006 0.018  2 2 2 1     
   961   2.044  -2.450 15.969  1.456  1.253  1.250  0.015 0.001 0.004 0.046  4 4 3 2     
   962   2.063   2.579 16.514  1.446  1.243  1.331  0.111 0.003 0.011 0.086  4 4 2 1     
   963   2.066 -13.548 15.490  1.063  0.864  0.351  0.003 0.003 0.003 0.019  2 2 2 1     
   964   2.111  -4.332 16.485  0.934  0.788  0.307  0.005 0.012 0.008 0.039  2 2 1 1     
