# 
# Jeffries file, cross-matched with Gaia EDR3
# 
ID,RAJ2000,DEJ2000,V,B-V,V-I,F1,F2,F3,F4,F5,_x,_y,RA_ICRS,DE_ICRS,Source,Plx,e_Plx,PM,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,BP-RP,e_BP-RP
9094,119.64326249999998,-61.206719444444445,21.035,99.999,3.43,0,1,0,1,1,0.073074,-0.442416,119.6433830888,-61.20671788136,5290652624880849024,2.6353,0.2184,12.013,-4.848,0.268,10.991,0.231,19.305864,0.003757,3.171814,0.10170573372725847
9114,119.64520416666666,-61.05333888888889,13.084,0.681,0.801,1,1,1,1,0,0.074308,-0.288996,119.64519963905,-61.05329583724,5290667541308087168,2.4758,0.0134,12.896,-5.844,0.018,11.496,0.016,12.90353,0.002952,0.907966,0.0067235373130518136
9140,119.64871249999999,-60.78122222222222,13.405,0.736,0.838,1,1,1,1,0,0.076708,-0.016903,119.64881204575,-60.78119830045,5290814807146918016,2.4292,0.0104,12.075,-4.89,0.013,11.041,0.012,13.030127,0.00288,0.936453,0.006056955340763212
9146,119.64936249999998,-60.67797222222222,14.125,1.041,1.12,1,1,1,1,1,0.077246,0.086354,119.64940506242,-60.67794027192,5290816696932323584,3.4478,0.0146,10.023,-5.716,0.021,8.234,0.016,13.814873,0.002759,1.265526,0.0048131355684210685
9153,119.65042499999998,-60.77173611111111,19.193,99.999,2.589,0,1,0,1,0,0.077553,-0.007406,119.65049561976,-60.77169853835,5290814875866396032,2.3931,0.0992,12.582,-5.033,0.143,11.532,0.114,17.99952,0.003029,2.447123,0.05224339798481718
9175,119.65186666666665,-60.838433333333334,11.675,0.585,0.695,1,1,1,1,1,0.078003,-0.073952,119.65174914919,-60.83824370129,5290767562500539392,2.3755,0.0679,12.503,-5.349,0.084,11.301,0.081,12.325803,0.002873,0.819893,0.05919773232987899
9185,119.65249999999999,-60.80172777777778,18.328,1.48,2.267,1,1,1,1,0,0.078486,-0.037434,119.65255615345,-60.80172431081,5290767871744305792,1.7612,0.1164,5.029,-4.229,0.148,2.722,0.133,17.384567,0.003203,2.405108,0.030142854824982985
9197,119.65377916666665,-61.076169444444446,13.421,0.727,0.845,1,1,1,1,0,0.078425,-0.311844,119.65382215533,-61.07613342922,5290667472588665600,2.4213,0.0093,12.628,-4.293,0.012,11.876,0.011,13.201,0.002793,0.946384,0.0052007177389279645
9202,119.65429999999999,-60.77457222222222,15.217,1.121,1.242,1,1,1,1,0,0.07943,-0.010233,119.65435414467,-60.77452071959,5290814978945611008,2.4608,0.0189,12.083,-3.904,0.024,11.435,0.023,14.841998,0.002918,1.37849,0.007439071514644822
9214,119.65532499999998,-60.59390833333334,15.281,1.146,1.255,1,1,1,1,0,0.080386,0.170426,119.65538982375,-60.59386071886,5290820235985229440,2.4198,0.019,12.474,-4.959,0.025,11.446,0.022,14.914675,0.002783,1.403858,0.005726861356799202
9241,119.65727916666665,-60.655680555555556,9.589,0.094,0.079,1,1,1,1,0,0.081198,0.108645,119.65735983188,-60.6556388718,5290816800011540992,2.3272,0.0204,12.051,-5.811,0.032,10.557,0.023,9.580529,0.002766,0.130589,0.0047184600242028115
9243,119.65737083333333,-60.56084444444444,10.85,0.279,0.304,1,1,1,1,0,0.081484,0.203484,119.65745569044,-60.56080007972,5290822538087854976,2.4515,0.011,11.994,-4.383,0.015,11.164,0.013,10.792642,0.002762,0.381366,0.004731207456876099
9259,119.65947083333333,-60.920563888888886,19.302,1.678,2.612,1,1,1,1,0,0.081592,-0.156215,119.65954718451,-60.9204967789,5290672519169703936,2.4438,0.1124,12.581,-4.771,0.133,11.641,0.117,18.13799,0.003113,2.620346,0.05331540795117299
9270,119.66090833333332,-60.638575,20.123,99.999,2.838,0,1,0,1,0,0.08303,0.125763,119.66100845849,-60.63851626413,5290819750648833408,2.4302,0.164,11.333,-4.026,0.261,10.594,0.176,18.852348,0.003302,2.834293,0.08594304393608596
9283,119.66229166666666,-60.80648333333333,16.885,1.441,1.837,1,1,1,1,0,0.083265,-0.042157,119.66237809884,-60.80643494258,5290767871744305920,2.3955,0.0357,11.605,-4.326,0.045,10.769,0.039,16.249506,0.002882,1.916616,0.011949476180988019
9286,119.66263749999999,-60.75604444444444,14.24,0.93,1.0,1,1,1,1,0,0.083542,0.00828,119.66267696774,-60.75599758066,5290815185103954048,2.4172,0.0131,12.179,-5.053,0.016,11.081,0.016,13.994552,0.002782,1.135492,0.0051837014767442
9297,119.66400416666664,-60.49981388888889,15.077,1.063,1.163,1,1,1,1,0,0.084891,0.26451,119.66406319892,-60.49976525104,5290834598355785472,2.4044,0.0163,12.409,-4.683,0.022,11.492,0.019,14.731224,0.002787,1.308143,0.0051350766303921895
9318,119.66584166666667,-60.39461111111111,20.986,99.999,3.191,0,1,0,1,0,0.086057,0.369717,119.66586362294,-60.39455591702,5290836483843363584,2.3331,0.2218,10.664,-3.73,0.27,9.99,0.272,19.442493,0.003813,2.9559,0.1046718722484699
9328,119.66677916666664,-60.69526666666666,12.212,0.561,0.673,1,1,1,1,0,0.085735,0.069055,119.66683437336,-60.69521688743,5290816486474806912,2.4156,0.0105,12.347,-4.162,0.016,11.624,0.013,12.101589,0.002761,0.769791,0.004771248893109644
9337,119.6671375,-61.12264722222222,17.015,1.488,1.874,1,1,1,1,0,0.084766,-0.358329,119.66718988337,-61.1226018562,5290655412320662144,2.4403,0.0361,12.446,-4.598,0.05,11.565,0.04,16.327085,0.002859,1.969297,0.007789224159054611
9346,119.66855,-60.49535,18.735,1.604,2.475,1,1,1,1,0,0.087129,0.268965,119.66858264462,-60.49530447938,5290834701435001088,2.3783,0.0725,12.271,-4.948,0.098,11.229,0.088,17.674376,0.002967,2.511278,0.028534869896321587
9361,119.66986249999998,-60.69813611111111,13.59,0.779,0.889,1,1,1,1,0,0.087236,0.066178,119.66991677044,-60.69809047607,5290816490774016128,2.4123,0.0113,12.981,-5.297,0.017,11.851,0.015,13.437548,0.002816,1.005559,0.005762556810999784
9402,119.67282499999999,-60.84858888888889,17.733,1.564,2.123,1,1,1,1,0,0.088254,-0.084263,119.67284441889,-60.8485276266,5290767493787263488,2.4326,0.0502,12.745,-5.094,0.062,11.683,0.057,16.858965,0.002914,2.13615,0.013244577003438049
9415,119.6737,-60.84468888888889,18.137,1.481,2.449,1,1,1,1,1,0.088658,-0.080422,119.67365235315,-60.84468539089,5290767493783186944,2.352,0.0755,12.373,-4.484,0.094,11.532,0.084,17.633814,0.002939,2.44063,0.03325635273147072
9427,119.67482083333333,-61.02563055555555,20.279,99.999,3.135,0,1,0,1,1,0.088704,-0.261327,119.67478421656,-61.02558933761,5290667884905474176,3.0309,0.3818,11.542,-5.262,0.49,10.273,0.415,18.955648,0.007567,3.080238,0.09298608998124398
9446,119.67728333333332,-60.67219166666666,13.641,0.781,0.851,1,1,1,1,0,0.090934,0.092106,119.67732245094,-60.67215189567,5290816731292063872,2.4197,0.011,12.175,-4.537,0.019,11.298,0.013,13.447133,0.002795,0.986392,0.005266663459914636
9453,119.67845416666665,-60.65938333333333,17.686,1.566,2.096,1,1,1,1,0,0.09152,0.104911,119.67844525777,-60.65934522639,5290816800011541504,2.4585,0.0473,11.919,-4.348,0.072,11.098,0.057,16.805094,0.002922,2.133518,0.01240288099596219
9459,119.67905833333333,-61.018052777777775,14.932,1.026,1.147,1,1,1,1,0,0.09082,-0.2538,119.67910776044,-61.01805710388,5290667884905475072,0.1727,0.0166,3.765,-3.119,0.02,2.108,0.019,14.635687,0.002762,1.287654,0.005051755536444732
9465,119.68018333333332,-60.92380277777777,13.84,0.818,0.963,1,1,1,1,0,0.091624,-0.159509,119.68020787894,-60.92376439673,5290669568532575232,2.4181,0.0127,12.409,-4.51,0.016,11.56,0.015,13.602201,0.002932,1.084232,0.006756546233098683
9475,119.68115416666666,-60.86179444444445,13.699,0.832,0.964,1,1,1,1,1,0.092251,-0.097476,119.68112946124,-60.86172951457,5290766737873018624,0.889,0.0111,15.618,-8.086,0.014,13.361,0.013,13.452353,0.002758,1.096625,0.0048125516101128725
9486,119.68221666666666,-60.54908611111111,12.607,0.762,0.864,1,1,1,1,1,0.093719,0.215209,119.68227945565,-60.54904141089,5290822572447442176,2.5022,0.0286,12.329,-4.587,0.039,11.444,0.032,12.410234,0.002777,0.990665,0.004913591456358577
9491,119.68280833333331,-61.20779166666667,20.725,99.999,2.961,0,1,0,1,0,0.0922,-0.443444,119.68309874199,-61.20769560749,5290649777323558656,0.9292,0.4754,12.414,6.631,0.635,10.495,0.427,20.03372,0.00519,1.778038,0.15982464671633095
9512,119.68388749999998,-60.76041111111111,17.859,1.597,2.263,1,1,1,1,0,0.093923,0.003891,119.68395350871,-60.76035795855,5290815013305351296,2.5104,0.0497,12.565,-4.613,0.062,11.687,0.055,16.863,0.002841,2.294839,0.01472439350194092
9513,119.68391249999999,-60.93363333333333,14.475,0.953,1.03,1,1,1,1,0,0.093416,-0.169341,119.68395374462,-60.93359118101,5290669568532574720,2.4424,0.0165,11.749,-4.539,0.019,10.837,0.018,14.200508,0.002793,1.174255,0.005381115311903286
9535,119.68644583333332,-60.38055555555555,10.798,0.3,0.349,1,1,1,1,0,0.096293,0.38372,119.68650086446,-60.38052383,5290836522500952832,2.4465,0.0124,12.051,-4.82,0.016,11.045,0.015,10.742922,0.002765,0.419067,0.004728602859196361
9544,119.68697499999999,-61.04323333333333,17.531,1.515,2.248,1,1,1,1,1,0.09456,-0.278938,119.68698032062,-61.04318399603,5290667678747043584,2.561,0.0411,12.237,-5.382,0.054,10.99,0.046,16.591145,0.002835,2.317805,0.010390213568546126
9572,119.68991666666665,-60.69475,19.14,99.999,2.871,0,1,0,1,1,0.097075,0.069544,119.68999908723,-60.69469571037,5290816452115055104,2.3776,0.0928,12.858,-5.855,0.14,11.448,0.103,17.908367,0.002978,2.563633,0.04497421022096997
9590,119.69264999999999,-61.04756111111111,17.851,1.551,2.167,1,1,1,1,0,0.097299,-0.283275,119.69266608967,-61.0475125843,5290667610027620480,2.4873,0.0461,12.181,-4.152,0.057,11.452,0.052,16.887144,0.002907,2.157292,0.010260978998126837
9596,119.69299166666666,-60.862697222222224,15.519,1.144,1.27,1,1,1,1,0,0.098021,-0.098434,119.69298547839,-60.86267047189,5290766737873019264,0.1262,0.0252,4.733,-1.613,0.031,4.449,0.03,15.174069,0.002766,1.368874,0.006130077405710307
9600,119.69346666666665,-61.09964166666667,11.714,0.41,0.59,1,1,1,1,0,0.097555,-0.335367,119.69352610908,-61.09960395881,5290655549759621888,2.4093,0.0107,12.309,-4.772,0.013,11.347,0.013,11.648029,0.002759,0.687154,0.004726030575440663
9655,119.6976,-60.923427777777775,14.802,1.034,1.124,1,1,1,1,0,0.100099,-0.159156,119.69764400177,-60.92338555484,5290669602892314496,2.4132,0.016,12.802,-4.796,0.021,11.869,0.02,14.517138,0.002781,1.260262,0.005269572278657918
9659,119.69824166666666,-60.86046944444445,11.448,0.408,0.56,1,1,1,1,0,0.100606,-0.096197,119.69827872904,-60.86042523645,5290766737874592640,2.4179,0.0176,11.612,-4.578,0.021,10.671,0.02,11.241735,0.00278,0.594806,0.004729426392280569
9676,119.70015,-60.903980555555556,14.335,0.903,1.048,1,1,1,1,0,0.101385,-0.139706,119.70016278213,-60.90393120358,5290672557829815296,2.4183,0.0146,12.722,-4.45,0.018,11.918,0.017,13.896784,0.002919,1.131777,0.006043443554795561
9682,119.70125416666666,-61.10412777777778,12.308,0.551,0.676,1,1,1,1,0,0.101306,-0.339871,119.70131605594,-61.1040952981,5290655549759622144,2.4368,0.0096,11.7,-4.133,0.012,10.946,0.011,12.190038,0.002761,0.771793,0.0047470085316965675
9684,119.70142916666666,-60.99070555555556,15.167,1.05,1.126,1,1,1,1,0,0.10174,-0.22639,119.70146264344,-60.99061372402,5290668365941814784,1.4038,0.0299,18.829,-1.755,0.037,18.747,0.037,14.842825,0.002768,1.253712,0.005069583809347667
9696,119.70268749999998,-60.923544444444445,11.954,0.515,0.587,1,1,1,1,0,0.102565,-0.159277,119.70271840852,-60.9234982409,5290669602892315008,2.4339,0.0103,12.548,-4.826,0.013,11.582,0.012,11.830579,0.002758,0.717835,0.004726816793572604
9700,119.70315833333332,-60.98073611111111,19.092,99.999,2.577,0,1,0,1,0,0.102627,-0.216337,119.70322444647,-60.98055856276,5290669117555533696,4.4578,0.0918,32.908,-3.897,0.109,32.677,0.109,17.97766,0.002996,2.653101,0.040938179893590776
9703,119.70350833333332,-60.79629722222222,18.489,1.561,2.476,1,1,1,1,0,0.103392,-0.032023,119.70357522591,-60.79624321677,5290767906104047872,2.3714,0.083,12.681,-4.887,0.108,11.701,0.087,17.44948,0.002999,2.429775,0.02264723464354975
9707,119.70389166666665,-61.06798888888889,15.114,1.146,1.239,1,1,1,1,0,0.102695,-0.303765,119.70394873962,-61.06798568468,5290655858997272448,0.2341,0.0164,6.67,-2.121,0.021,6.324,0.02,14.76136,0.002762,1.390651,0.004959711483544179
9721,119.70566666666666,-60.472591666666666,17.017,1.488,1.782,1,1,1,1,0,0.105508,0.29167,119.70575093175,-60.47254511551,5290834735794742272,2.3452,0.0369,11.585,-4.914,0.052,10.492,0.043,16.586765,0.002891,2.040834,0.012105053531480146
9727,119.70588749999999,-60.62073888888889,19.802,99.999,2.899,0,1,0,1,0,0.105128,0.14353,119.70595822423,-60.62068561473,5290819892387998080,2.3852,0.1275,12.66,-4.905,0.177,11.671,0.147,18.420671,0.00328,2.964397,0.06756535766204452
9735,119.70656666666665,-61.17568333333333,10.562,0.229,0.258,1,1,1,1,0,0.103627,-0.411422,119.70660590913,-61.17563860187,5290654244089553536,2.4578,0.0134,11.728,-4.401,0.015,10.871,0.014,10.532554,0.00277,0.332709,0.0047178407137163925
9775,119.71091666666666,-61.114086111111114,13.278,0.713,0.85,1,1,1,1,0,0.105925,-0.349838,119.7109448167,-61.11404718727,5290655481040144256,2.4315,0.0107,12.988,-5.711,0.013,11.665,0.014,13.070034,0.002819,0.948014,0.005381393871479768
9790,119.71205833333332,-61.19566944444444,18.239,1.556,2.522,1,1,1,1,1,0.106185,-0.431402,119.71205083969,-61.19560978954,5290649811683301888,2.9723,0.2279,11.851,-3.975,0.306,11.164,0.262,17.290783,0.004767,2.594935,0.016409236240605474
9791,119.71209583333332,-60.91853333333333,11.231,0.381,0.459,1,1,1,1,0,0.10715,-0.154278,119.71211969436,-60.91848441774,5290669602892315520,2.4357,0.0136,12.251,-4.59,0.017,11.358,0.016,11.143175,0.00277,0.540671,0.004773037816736842
9798,119.71269999999998,-60.39643888888889,17.757,1.643,2.353,1,1,1,1,1,0.109242,0.367813,119.71280862067,-60.39638966382,5290836350704329088,2.3073,0.4194,8.852,-5.523,0.529,6.917,0.479,17.165035,0.003069,2.337637,0.010026544768762566
9811,119.71424999999999,-60.66741944444444,10.806,0.28,0.312,1,1,1,1,0,0.109064,0.096807,119.71430553792,-60.66739441565,5290816628212850176,2.4311,0.012,12.326,-4.42,0.018,11.506,0.015,10.756187,0.002768,0.393835,0.004742404875166186
9835,119.71601666666665,-60.588972222222225,14.781,0.988,1.127,1,1,1,1,0,0.110211,0.175268,119.71609871426,-60.58893062599,5290821438576074752,2.4089,0.0149,12.02,-4.8,0.02,11.02,0.017,14.489507,0.003006,1.271008,0.008187033467624278
9852,119.71788333333332,-60.89380277777778,12.142,0.659,0.758,1,1,1,1,1,0.110072,-0.129571,119.71795466214,-60.89376762906,5290766394271554048,,,,,,,,12.017684,0.002959,0.876836,0.004869431178279451
9869,119.71967083333332,-61.03393333333333,18.449,1.591,2.371,1,1,1,1,0,0.110421,-0.269678,119.71967348698,-61.03387304754,5290667983684103936,2.4273,0.0668,12.659,-5.386,0.085,11.456,0.073,17.41297,0.002934,2.398369,0.01791684059760537
9875,119.72017499999998,-60.80041388888888,15.234,1.048,1.136,1,1,1,1,0,0.111522,-0.036221,119.72026685005,-60.80041319894,5290767730010579968,0.3448,0.0312,3.493,-1.682,0.037,3.062,0.036,14.963718,0.002782,1.299166,0.0052503158952581135
9878,119.72031666666665,-60.52082222222222,15.461,1.17,1.237,1,1,1,1,0,0.112551,0.243371,119.72038167841,-60.52082018622,5290822675526660352,0.1775,0.019,4.926,-3.801,0.028,3.133,0.023,15.113977,0.002765,1.397734,0.005089122910679207
9882,119.72080416666667,-60.602941666666666,9.781,0.185,0.239,1,1,1,1,1,0.112494,0.161303,119.72084772629,-60.60288782895,5290821438577954176,2.278,0.1195,13.374,-5.369,0.171,12.249,0.138,9.791818,0.003222,0.292842,0.004724652156508456
9885,119.72122499999999,-60.618230555555556,17.896,1.536,2.222,1,1,1,1,0,0.112659,0.146011,119.72129289635,-60.61817842236,5290821369856748416,2.5855,0.0562,12.025,-5.42,0.08,10.735,0.061,17.10395,0.002862,2.318206,0.014388839286057787
9908,119.72328333333333,-60.90671388888889,16.856,1.527,2.088,1,1,1,1,1,0.112627,-0.142478,119.72330208711,-60.90666601609,5290763439338232192,2.4446,0.0334,11.291,-4.234,0.043,10.467,0.039,16.004044,0.002908,2.132352,0.00848704707186192
9910,119.72340416666665,-60.46913333333333,15.309,1.103,1.286,1,1,1,1,0,0.114242,0.295111,119.72344762856,-60.46907437554,5290835113751864704,2.4381,0.0164,11.731,-4.199,0.023,10.954,0.019,14.897104,0.002908,1.388393,0.006476966033568495
9911,119.72342916666665,-60.942366666666665,18.389,1.562,2.624,1,1,1,1,1,0.112528,-0.178174,119.72335798762,-60.94236156191,5290669328014407040,,,,,,,,17.95189,0.003996,2.596698,0.02772661281152099
9939,119.72620833333332,-60.83490277777778,19.167,99.999,2.858,0,1,0,1,1,0.114219,-0.070834,119.72604916073,-60.83501703296,5290766875313547520,3.4347,0.0953,32.128,-23.743,0.114,-21.644,0.104,17.87708,0.003121,2.610264,0.06947071720516494
9959,119.72833333333332,-60.888647222222225,17.183,1.62,2.077,1,1,1,1,1,0.11519,-0.124401,119.72843750531,-60.88857952562,5290766394275732736,2.1039,0.0985,7.499,3.256,0.133,6.756,0.115,16.33178,0.003307,2.07248,0.00751147295808219
9961,119.72869583333332,-60.812805555555556,20.698,99.999,3.355,0,1,0,1,1,0.115721,-0.048584,119.72896586701,-60.81276167745,5290767661286584064,1.5687,0.1772,11.525,5.09,0.236,10.34,0.186,18.912271,0.003459,2.575415,0.06615958815621512
10010,119.73488749999999,-60.78970277777778,17.183,1.492,1.93,1,1,1,1,0,0.118705,-0.025484,119.73491015938,-60.7896505663,5290767940463787264,2.4817,0.041,12.168,-4.832,0.058,11.168,0.047,16.446419,0.002976,1.998591,0.010888893424035337
10017,119.73568333333333,-60.87110833333333,17.441,1.555,2.164,1,1,1,1,1,0.118815,-0.106891,119.73575444867,-60.87105640986,5290766497354852608,2.7948,0.2584,12.033,-3.544,0.318,11.499,0.297,16.763481,0.004297,2.231576,0.012315776061621127
10040,119.73829583333332,-60.60353888888889,14.867,1.034,1.171,1,1,1,1,0,0.121084,0.160668,119.73835149715,-60.60349128545,5290821404216489216,2.4011,0.0169,11.932,-5.434,0.024,10.623,0.02,14.641262,0.003158,1.33528,0.008581777205218043
10046,119.73974166666665,-60.71693611111111,14.76,0.99,1.14,1,1,1,1,0,0.121339,0.047274,119.73974315858,-60.71688338415,5290815734859774080,2.4312,0.0157,12.391,-5.129,0.022,11.279,0.019,14.610383,0.003067,1.332553,0.007954761341485992
10047,119.73990416666665,-60.68295555555555,18.463,1.692,2.344,1,1,1,1,0,0.121587,0.081247,119.73998857548,-60.68290972066,5290815803579252352,2.4524,0.067,12.181,-4.76,0.105,11.212,0.076,17.428288,0.002904,2.357634,0.02549347400806724
10077,119.7429375,-60.71908055555556,19.089,99.999,2.804,0,1,0,1,1,0.122965,0.045082,119.74308496976,-60.7190689027,5290815528701343744,2.1624,0.0983,11.917,-4.424,0.134,11.065,0.113,18.026094,0.003188,2.930025,0.047719813013045224
10110,119.748775,-61.181913888888886,14.451,0.948,1.041,1,1,1,1,0,0.123934,-0.417735,119.74877564321,-61.18187904449,5290651323511794816,2.4392,0.0133,12.089,-4.816,0.017,11.089,0.015,14.118124,0.0028,1.170411,0.00532839713234665
10129,119.75066249999999,-60.67725,16.482,1.422,1.653,1,1,1,1,0,0.126882,0.086938,119.75075590591,-60.67719793197,5290815837939079552,2.4653,0.0285,11.857,-4.44,0.048,10.995,0.034,15.868855,0.002846,1.76891,0.00788805837960141
10131,119.75077916666666,-61.16623055555556,13.361,0.737,0.883,1,1,1,1,0,0.124934,-0.401996,119.75072201448,-61.16613619301,5290654278449297792,2.7618,0.0097,25.244,-11.979,0.012,22.221,0.011,13.158492,0.002758,0.994616,0.0047430085388917445
10132,119.75104999999999,-60.77843333333333,14.85,1.157,1.221,1,1,1,1,1,0.12667,-0.014281,119.75114013366,-60.77841771332,5290768318420910336,0.2513,0.0158,6.042,-2.161,0.02,5.642,0.018,14.487005,0.002761,1.388296,0.004935468873369581
10143,119.75227083333333,-60.73625833333333,19.899,99.999,3.014,0,1,0,1,1,0.127394,0.027927,119.75228040911,-60.73620648059,5290815352602169216,2.3663,0.121,12.323,-5.196,0.161,11.173,0.13,18.463604,0.00311,3.076462,0.078304524294577
10152,119.75307916666665,-60.93026944444444,13.035,0.711,0.845,1,1,1,1,1,0.126949,-0.16601,119.75294895373,-60.93014397628,5290763164461861632,0.9111,0.2423,25.617,-13.263,0.292,21.916,0.307,12.908815,0.004546,0.959361,0.004805842798094835
10162,119.75510416666665,-60.74892222222223,17.617,1.584,2.042,1,1,1,1,0,0.128739,0.015262,119.75513467775,-60.74886603631,5290768421500127104,2.4188,0.0474,11.669,-4.444,0.062,10.789,0.054,16.838402,0.002857,2.166233,0.012881465522214466
10165,119.75546666666665,-61.03599444444444,19.103,99.999,2.562,0,1,0,1,0,0.127754,-0.27189,119.75548271563,-61.0360200518,5290656267013315712,2.8594,0.0939,7.894,-7.736,0.113,-1.567,0.102,18.024174,0.003019,2.73797,0.04237271005021982
10170,119.75603749999999,-60.398177777777775,19.624,99.999,2.704,0,1,0,1,0,0.130616,0.365979,119.75609005295,-60.39814522498,5290835624848325760,2.4767,0.0989,11.217,-4.07,0.129,10.453,0.127,18.398611,0.00312,2.744276,0.06399543972034256
10191,119.75865416666664,-60.72324722222223,19.378,99.999,3.064,0,1,0,1,1,0.130467,0.04105,119.75845624674,-60.72307188504,5290815524400879488,4.3555,0.0895,41.025,-23.723,0.126,33.47,0.101,17.902336,0.003021,3.203215,0.05028427438076442
