# 
# Source: WEBDA
# 
# F1  V vs B-V membership flag
# F2  V vs V-I membership flag
# F3  B-V vs V-I membership flag
# F4  Candidate membership flag
# F5  Binarity flag
# 
# ID    RAh RAm RAs  DE- DEd DEm DEs      V     B-V     V-I  F1 F2 F3 F4 F5
     ID              RAJ2000               DEJ2000     Vmag      B-V      V-I   F1   F2   F3   F4   F5  
   1783   118.78974166666666    -60.59604166666667   17.169    1.163   -9.999   -1    0    0   -1    0  
   1784   118.78977083333334    -60.95065555555556    16.31      1.3    1.512    1    1    1    1    0  
   1785   118.78977499999999   -60.807002777777775   16.592    0.877    1.242   -1   -1   -1   -1    0  
   1786           118.789875   -60.994819444444445   19.986   -9.999    0.809    0   -1    0   -1    0  
   1787   118.79001249999999    -60.38153888888889    16.08    0.622    0.799   -1   -1    1   -1    0  
   1788   118.79022083333332    -60.77523055555555    15.43    0.669    0.844   -1   -1    1   -1    0  
   1789   118.79022083333332    -60.93213055555555    18.25    0.925    1.297   -1   -1   -1   -1    0  
   1790          118.7904875    -60.71149722222223   18.876    1.136    1.097   -1   -1    1   -1    0  
   1791   118.79050833333332    -60.92780555555555   18.227    1.194    1.422   -1   -1    1   -1    0  
   1792   118.79051666666666   -60.391305555555554   14.227    0.859    0.816    1   -1   -1   -1    0  
   1793   118.79057499999999    -61.17941388888889   16.254    0.836    1.006   -1   -1    1   -1    0  
   1794   118.79064166666666    -61.22987222222223   17.386    0.671    0.937   -1   -1    1   -1    0  
   1795   118.79069999999999    -60.61638055555556   19.193    0.573     1.01   -1   -1   -1   -1    0  
   1796   118.79069999999999            -60.623375   17.076    1.529    1.909    1    1    1    1    0  
   1797   118.79071249999998   -61.208263888888894   17.876    1.362      1.5   -1   -1    1   -1    0  
   1798   118.79087083333333    -60.54157222222222   18.365    1.541    2.572    1    1    1    1    1  
   1799   118.79093749999998    -60.41411111111111   19.956    1.152    0.987   -1   -1   -1   -1    0  
   1800           118.791175    -60.73189166666667   19.118    1.597     1.64    1   -1    1   -1    0  
   1801          118.7913375    -60.36171944444445   18.849    0.865    0.865   -1   -1    1   -1    0  
   1802   118.79152916666665   -60.651605555555555   16.511    0.756    0.816   -1   -1    1   -1    0  
   1803   118.79158333333332    -60.34191388888889   16.579    0.701    0.881   -1   -1    1   -1    0  
   1804   118.79190416666667    -60.96358333333334   18.387    0.738    1.174   -1   -1   -1   -1    0  
   1805   118.79226666666665    -60.39080555555555   14.242   -9.999    0.806    0   -1    0   -1    0  
   1806   118.79228333333333    -60.57716944444445   13.553    0.469     0.85   -1    1   -1   -1    0  
   1807           118.792875   -60.990605555555554   18.277     0.76    1.011   -1   -1    1   -1    0  
   1808   118.79309166666667    -60.36807777777778   19.214    0.803    0.915   -1   -1    1   -1    0  
   1809   118.79355833333332   -60.938377777777774   18.634    0.908    1.027   -1   -1    1   -1    0  
   1810           118.793775   -61.038441666666664   16.729    1.088    1.306   -1   -1    1   -1    0  
   1811   118.79396666666665    -60.92106666666666   16.374    0.798     0.98   -1   -1    1   -1    0  
   1812   118.79397916666666    -60.71926388888889   15.885    1.278    1.478    1    1    1    1    0  
   1813   118.79450416666666    -60.99628333333333     20.1   -9.999    0.654    0   -1    0   -1    0  
   1814   118.79464583333332   -61.159733333333335   15.673    0.629    0.841   -1   -1    1   -1    0  
   1815   118.79477083333332   -60.402119444444445   19.053    1.283    1.297   -1   -1    1   -1    0  
   1816   118.79504583333332   -60.689411111111106   17.269    0.995    1.124   -1   -1    1   -1    0  
   1817   118.79507083333333    -61.17567222222222   17.621    0.898    0.975   -1   -1    1   -1    0  
   1818   118.79542083333332    -60.48283055555556   19.872   -9.999     1.28    0   -1    0   -1    0  
   1819   118.79549999999999    -61.20326111111111   18.979    1.089    1.569   -1   -1   -1   -1    0  
   1820   118.79555416666665    -61.22730277777778   19.257   -9.999    1.141    0   -1    0   -1    0  
   1821   118.79563333333333    -60.92326111111111   17.537      1.1    1.146   -1   -1    1   -1    0  
   1822   118.79576666666665    -61.15646944444444   19.911   -9.999    1.142    0   -1    0   -1    0  
   1823   118.79619166666666    -60.60021944444445   16.858    1.039   -9.999   -1    0    0   -1    0  
   1824   118.79624583333333    -60.46046388888889   17.118    1.065    1.112   -1   -1    1   -1    0  
   1825   118.79636666666666    -60.84373333333333   15.638    0.747    0.873   -1   -1    1   -1    0  
   1826   118.79669999999999    -60.44266666666666   17.137    1.544    1.957    1    1    1    1    0  
   1827   118.79729166666665   -61.125305555555556   18.393    1.111    1.271   -1   -1    1   -1    0  
   1828   118.79741666666665    -60.33894166666667   18.746    0.683    0.871   -1   -1    1   -1    0  
   1829   118.79744583333333    -60.52753055555556   13.986    0.517    0.704   -1   -1    1   -1    0  
   1830   118.79762499999998    -60.47653888888889    12.26    0.641   -9.999    1    0    0    1    0  
   1831   118.79764999999999   -61.171369444444444   18.106    0.929    1.008   -1   -1    1   -1    0  
   1832   118.79779166666665    -60.47709722222223   12.239     0.65    0.826    1    1    1    1    1  
   1833   118.79794583333333    -60.42988888888889   19.913   -9.999    1.787    0   -1    0   -1    0  
   1834   118.79794583333333   -60.487091666666664    19.39   -9.999    2.617    0    1    0    1    0  
   1835           118.798025             -60.85335   18.009    1.094    1.198   -1   -1    1   -1    0  
   1836   118.79814166666667    -60.93201111111111   18.444    1.164     1.58   -1   -1   -1   -1    0  
   1837   118.79839999999999    -60.57127777777778    16.91    0.956    1.179   -1   -1    1   -1    0  
   1838   118.79859166666665            -60.912925   19.762   -9.999    1.254    0   -1    0   -1    0  
   1839   118.79889583333333   -60.669711111111106   18.915    0.731    1.054   -1   -1   -1   -1    0  
   1840   118.79890833333332    -60.44051388888889   14.282    1.031    1.242    1    1   -1   -1    1  
   1841   118.79895416666666   -61.116572222222224    16.29    0.633      0.9   -1   -1   -1   -1    0  
   1842   118.79902083333333   -60.944694444444444   17.173    0.859    1.134   -1   -1   -1   -1    0  
   1843   118.79910416666665    -60.76741111111111   19.024   -9.999    2.641    0    1    0    1    0  
   1844   118.79944166666665    -60.66540833333333   17.069     0.72    0.952   -1   -1    1   -1    0  
   1845   118.79945416666665   -61.195991666666664     18.7    1.085    1.447   -1   -1   -1   -1    0  
   1846   118.79951249999999            -60.926925   16.944    0.396    0.635   -1   -1   -1   -1    0  
   1847   118.79954583333333   -60.988483333333335   20.102   -9.999    1.605    0   -1    0   -1    0  
   1848   118.79963749999999    -60.72652222222222   17.873    1.027    1.244   -1   -1    1   -1    0  
   1849             118.7997    -61.18858055555555   19.806   -9.999    2.373    0   -1    0   -1    0  
   1850   118.79996666666665    -60.91668611111111   17.929    1.041     1.12   -1   -1    1   -1    0  
   1851   118.80009166666666   -60.361161111111116    18.16    1.391    1.604   -1   -1    1   -1    0  
   1852   118.80011666666665    -60.88299166666667   19.383    1.474    0.996    1   -1   -1   -1    0  
   1853   118.80013333333332    -60.36321944444445   18.037    0.936    1.077   -1   -1    1   -1    0  
   1854   118.80024583333334    -60.88708333333333   13.844    1.307    1.365   -1   -1   -1   -1    0  
   1855   118.80045833333332   -60.331986111111114   20.195   -9.999    1.525    0   -1    0   -1    0  
   1856   118.80050416666666   -60.351905555555554   19.098    1.232     1.28   -1   -1    1   -1    0  
   1857   118.80076249999999    -61.00310833333333   18.981   -9.999    2.268    0   -1    0   -1    0  
   1858   118.80089583333333    -60.93593055555555   18.051    1.181    1.211   -1   -1    1   -1    0  
   1859   118.80097916666665    -60.57133055555556   14.176    1.005    1.068    1    1    1    1    1  
   1860   118.80102083333333    -60.40691388888889   19.313     0.92    1.076   -1   -1    1   -1    0  
   1861          118.8011375    -60.82040000000001   19.993   -9.999    1.155    0   -1    0   -1    0  
   1862   118.80152083333331    -60.81462222222222   14.182    0.909    1.013    1    1    1    1    0  
   1863   118.80159166666665    -60.68395833333333   18.462   -9.999    2.431    0    1    0    1    0  
   1864   118.80165416666665    -60.80358888888889   16.191    1.079    1.097   -1   -1    1   -1    0  
   1865   118.80214166666666    -60.61476388888889   13.421    1.094    1.187   -1   -1    1   -1    0  
   1866   118.80216666666665    -60.83399444444445   18.129    0.843    0.989   -1   -1    1   -1    0  
   1867   118.80221666666667   -61.139538888888886   19.941   -9.999    1.624    0   -1    0   -1    0  
   1868   118.80280833333332    -60.59067777777778   16.349    1.635    2.684   -1   -1    1   -1    0  
   1869   118.80313749999999    -60.67970833333333   17.187   -9.999    1.852    0    1    0    1    0  
   1870   118.80327083333333   -60.514161111111115    19.58     1.31    1.718   -1   -1    1   -1    0  
   1871   118.80332916666666   -60.326286111111116   17.731    0.713    0.911   -1   -1    1   -1    0  
   1872   118.80372499999999   -61.161119444444445   19.263   -9.999    2.444    0   -1    0   -1    0  
   1873   118.80376666666666    -60.86209166666667   19.999   -9.999    1.362    0   -1    0   -1    0  
   1874   118.80392499999999    -61.06099722222222   18.523    1.367    1.365   -1   -1   -1   -1    0  
   1875   118.80405833333332   -61.008627777777775   16.299    0.652    0.822   -1   -1    1   -1    0  
   1876   118.80409583333332    -60.37891944444444   19.273    0.713   -9.999   -1    0    0   -1    0  
   1877   118.80411249999999   -60.422980555555554    18.01    0.607    0.937   -1   -1   -1   -1    0  
   1878   118.80424583333333    -60.44971666666666   19.062      1.6    2.637    1    1    1    1    0  
   1879   118.80430833333332    -60.67641666666666   18.721    1.183    1.271   -1   -1    1   -1    0  
   1880   118.80452083333333    -60.39680555555555   18.814    1.224    1.199   -1   -1    1   -1    0  
   1881   118.80464166666665    -61.16045555555555   19.441   -9.999    1.791    0   -1    0   -1    0  
   1882   118.80493333333332   -61.157244444444444   19.814   -9.999    1.499    0   -1    0   -1    0  
   1883   118.80497916666666    -60.49353333333333   20.912   -9.999    1.692    0   -1    0   -1    0  
   1884   118.80501249999999   -60.917291666666664   19.831   -9.999     1.44    0   -1    0   -1    0  
   1885   118.80515833333332   -61.191563888888886   16.504    0.619    0.874   -1   -1   -1   -1    0  
   1886   118.80539166666667   -60.518544444444444   18.781    0.829    1.138   -1   -1   -1   -1    0  
   1887   118.80562499999999   -60.326658333333334   18.214    0.873      0.9   -1   -1    1   -1    0  
   1888           118.805675    -60.68691666666666   18.009     1.51    2.576    1    1    1    1    1  
   1889   118.80584999999999    -60.67811944444444   14.166     0.75    0.862   -1   -1    1   -1    0  
   1890   118.80593333333331    -60.50205833333333   20.465   -9.999    1.352    0   -1    0   -1    0  
   1891            118.80595    -61.11524722222222   19.185   -9.999      1.3    0   -1    0   -1    0  
   1892   118.80597083333333             -60.36995   14.285    0.675    0.825   -1   -1    1   -1    0  
   1893   118.80599166666666   -60.438086111111105   17.597    0.672    0.886   -1   -1    1   -1    0  
   1894   118.80600833333332   -60.691291666666665   18.902   -9.999    1.679    0   -1    0   -1    0  
   1895   118.80636249999999    -60.75815277777778   18.218    1.839    2.269   -1    1   -1   -1    0  
   1896   118.80659583333332   -60.918524999999995   17.272    0.777    1.024   -1   -1    1   -1    0  
   1897   118.80662916666665    -60.34306666666667   18.708    1.416    2.755   -1    1   -1   -1    1  
   1898   118.80680833333332    -60.51629166666667   17.956    1.183    1.246   -1   -1    1   -1    0  
   1899          118.8071375    -60.91942777777778   16.329    0.874    1.036   -1   -1    1   -1    0  
   1900   118.80717916666666    -60.54842222222222   15.977    0.705    0.878   -1   -1    1   -1    0  
   1901   118.80718333333331    -60.48966388888889   19.993   -9.999      2.3    0   -1    0   -1    0  
   1902           118.807375    -60.33385833333334   17.799    0.788    0.969   -1   -1    1   -1    0  
   1903          118.8075625    -60.93783333333333   18.238     0.63    1.001   -1   -1   -1   -1    0  
   1904   118.80777083333332    -60.85941388888889   20.015   -9.999    1.581    0   -1    0   -1    0  
   1905   118.80833749999998   -60.983805555555556   17.218    0.824    1.001   -1   -1    1   -1    0  
   1906   118.80836666666666   -60.439188888888886    15.13     0.73    0.804   -1   -1    1   -1    0  
   1907   118.80839166666665    -60.37998888888889   16.581    0.813    0.938   -1   -1    1   -1    0  
   1908   118.80850416666665              -60.8777   17.718    0.931    1.075   -1   -1    1   -1    0  
   1909   118.80850833333332   -60.357683333333334   17.704    1.083    1.296   -1   -1    1   -1    0  
   1910   118.80851666666666    -60.67598888888889    18.63    1.407    1.913   -1   -1    1   -1    0  
   1911   118.80876249999999    -61.23209722222222   16.961    1.042     1.14   -1   -1    1   -1    0  
   1912   118.80904166666666   -60.325500000000005   19.003    1.228    1.007   -1   -1   -1   -1    0  
   1913   118.80904583333331    -60.97978611111111   17.618     0.83    1.123   -1   -1   -1   -1    0  
   1914   118.80948333333332            -60.760925   20.349   -9.999    1.227    0   -1    0   -1    0  
